epNum,airDate,extra_info,round_name,coord,category,order,value,daily_double,question,answer,correctAttempts,wrongAttempts
7849,2018-10-25,,Jeopardy,"(1, 1)",DOC TREBEK'S DIAGNOSIS,1,"(200,)",False,"You've got allergic rhinitis, this ailment that can increase with the advent of spring",hay fever,1,0
7849,2018-10-25,,Jeopardy,"(2, 1)",TV,2,"(200,)",False,"On a 2018 series finale, the vice president kills the attorney general; that would quality as this, the show's title",Scandal,1,0
7849,2018-10-25,,Jeopardy,"(3, 1)",SERIOUS TALK,11,"(200,)",False,"Proverbially, you can have ""one foot in"" it or ""turn over in"" it",the grave,1,0
7849,2018-10-25,,Jeopardy,"(4, 1)",HEY JOE,14,"(200,)",False,Joe Biden's national political career began in 1972 when he was elected U.S. senator from this state,Delaware,1,0
7849,2018-10-25,,Jeopardy,"(5, 1)",WHERE YOU GOING?,5,"(200,)",False,"If you're going to Mecca, you know you're going to this country on the Red Sea",Saudi Arabia,1,0
7849,2018-10-25,,Jeopardy,"(6, 1)",WITH THAT LUNCH IN YOUR HAND,6,"(200,)",False,In 1916 Nathan Handwerker opened a stand on Coney Island selling these for a nickel,hot dogs,1,0
7849,2018-10-25,,Jeopardy,"(1, 2)",DOC TREBEK'S DIAGNOSIS,3,"(400,)",False,This flaking scalp condition is not life-threatening & a good topical steroid will help,dandruff,1,0
7849,2018-10-25,,Jeopardy,"(2, 2)",TV,17,"(400,)",False,"""Neptune's Spatula"" is an episode of this animated Nickelodeon show",SpongeBob SquarePants,1,0
7849,2018-10-25,,Jeopardy,"(3, 2)",SERIOUS TALK,25,"(400,)",False,"Not intoxicated, perhaps while you're calm in demeanor, too",sober,1,0
7849,2018-10-25,,Jeopardy,"(4, 2)",HEY JOE,15,"(400,)",False,"A foot tall, he was introduced in 1964 & soon accounted for 2/3 of Hasbro's profits",G.I. Joe,1,0
7849,2018-10-25,,Jeopardy,"(5, 2)",WHERE YOU GOING?,7,"(400,)",False,"You're so vain, you're probably going to Halifax in this Canadian province to see that total eclipse of the sun",Nova Scotia,1,0
7849,2018-10-25,,Jeopardy,"(6, 2)",WITH THAT LUNCH IN YOUR HAND,13,"(400,)",False,"To make sushi rolls, wrap fish in rice & thin sheets of nori, a type of this",seaweed,1,0
7849,2018-10-25,,Jeopardy,"(1, 3)",DOC TREBEK'S DIAGNOSIS,21,"(600,)",False,"Don't worry, it's just an ephelis, one of these--a buildup of melanin common in fair-skinned folks",a freckle,1,1
7849,2018-10-25,,Jeopardy,"(2, 3)",TV,27,"(600,)",False,"The late Steven Bochco showed us the spectrum of police officers' lives on ""NYPD Blue"" & this other ""Blues""-y show",Hill Street Blues,1,0
7849,2018-10-25,,Jeopardy,"(3, 3)",SERIOUS TALK,19,"(1000,)",True,"Said one way, it means to think carefully; another, what a jury does to decide one's fate",deliberate,1,0
7849,2018-10-25,,Jeopardy,"(4, 3)",HEY JOE,16,"(600,)",False,He was a singer before winning an Oscar as Goodfella Tommy DeVito,Joe Pesci,1,0
7849,2018-10-25,,Jeopardy,"(5, 3)",WHERE YOU GOING?,8,"(600,)",False,"Maybe braving this desert referred to as Dorsland or ""Thirstland"" by the Boers who trekked through it",Kalahari,0,3
7849,2018-10-25,,Jeopardy,"(6, 3)",WITH THAT LUNCH IN YOUR HAND,12,"(600,)",False,"You may want some more of these fried triangular pastries from India, filled with meat & veggies",samosas,1,0
7849,2018-10-25,,Jeopardy,"(1, 4)",DOC TREBEK'S DIAGNOSIS,4,"(800,)",False,"These deposits of hardened bile can certainly be painful, in which case you're probably headed for surgery",gallstones,1,1
7849,2018-10-25,,Jeopardy,"(2, 4)",TV,28,"(800,)",False,"In 2018 this former ""Grey's Anatomy"" actress had the title role as she hunted a hit woman on ""Killing Eve""",Sandra Oh,1,0
7849,2018-10-25,,Jeopardy,"(3, 4)",SERIOUS TALK,26,"(800,)",False,"""A-U""! It's a 7-letter word meaning severe or barely decorated",austere,1,0
7849,2018-10-25,,Jeopardy,"(4, 4)",HEY JOE,18,"(800,)",False,"Former Republican politician Joe Scarborough hosts ""Morning Joe"" on this network",MSNBC,1,1
7849,2018-10-25,,Jeopardy,"(5, 4)",WHERE YOU GOING?,9,"(800,)",False,Are you meeting Captain Jean-Luc in this French region that recently merged with Nord-Pas-de-Calais?,Picardy,0,3
7849,2018-10-25,,Jeopardy,"(6, 4)",WITH THAT LUNCH IN YOUR HAND,22,"(800,)",False,"One story says this sandwich of corned beef, sauerkraut & Swiss cheese was created for a poker game in the 1950s",the Reuben,1,0
