epNum,airDate,extra_info,round_name,coord,category,order,value,daily_double,question,answer,correctAttempts,wrongAttempts
2970,1997-06-27,Kim Worth game 1.,Jeopardy,"(1, 1)",FORESTS,21,"(100,)",False,The Grunewald Forest covers much of the southwestern part of this German capital,Berlin,1,0
2970,1997-06-27,Kim Worth game 1.,Jeopardy,"(2, 1)",EDDIE MURPHY MOVIES,24,"(100,)",False,"1990 sequel to his 1982 ""48HRS.""",Another 48HRS.,1,0
2970,1997-06-27,Kim Worth game 1.,Jeopardy,"(3, 1)",TRANSPORTATION,16,"(100,)",False,"It's a luxurious chaffeur-driven auto, whether regular or ""stretch""",Limousine,1,0
2970,1997-06-27,Kim Worth game 1.,Jeopardy,"(4, 1)",AMERICAN HISTORY,11,"(100,)",False,"This amendment was 3 states short of ratification when its deadline elapsed June 30, 1982",the ERA (Equal Rights Amendment),1,0
2970,1997-06-27,Kim Worth game 1.,Jeopardy,"(5, 1)",PRONOUNCIATION,6,"(100,)",False,"A bean & an Ohio city are named for, but pronounced unlike, this capital of Peru",Lima,1,0
2970,1997-06-27,Kim Worth game 1.,Jeopardy,"(6, 1)",WHEN YOU WERE A KID,1,"(100,)",False,"You probably ran home at lunch to watch this game show that debuted March 30, 1964 with host Art Fleming",Jeopardy!,1,0
2970,1997-06-27,Kim Worth game 1.,Jeopardy,"(1, 2)",FORESTS,22,"(200,)",False,The fossilized trees in this Arizona site date back to the Triassic period,Petrified Forest,1,0
2970,1997-06-27,Kim Worth game 1.,Jeopardy,"(2, 2)",EDDIE MURPHY MOVIES,25,"(200,)",False,"He played the man with whom Eddie Murphy traded places in ""Trading Places""",Dan Aykroyd,1,0
2970,1997-06-27,Kim Worth game 1.,Jeopardy,"(3, 2)",TRANSPORTATION,17,"(200,)",False,"Built in 1802, the Charlotte Dundas was the first of these small harbor ships used to maneuver larger ships",a tugboat,1,0
2970,1997-06-27,Kim Worth game 1.,Jeopardy,"(4, 2)",AMERICAN HISTORY,12,"(200,)",False,In October 1867 Gen. Rousseau took formal possession of this territory that the U.S. had bought in March,Alaska,0,3
2970,1997-06-27,Kim Worth game 1.,Jeopardy,"(5, 2)",PRONOUNCIATION,7,"(200,)",False,The last name of the Green Bay Packers' QB Brett is spelled F-A-V-R-E but it's pronounced this way,Farve,1,0
2970,1997-06-27,Kim Worth game 1.,Jeopardy,"(6, 2)",WHEN YOU WERE A KID,2,"(200,)",False,"Theodore, Simon & he formed a famous musical trio",Alvin (and the Chipmunks),1,0
2970,1997-06-27,Kim Worth game 1.,Jeopardy,"(1, 3)",FORESTS,23,"(300,)",False,In Colorado a national forest & a peak are named for this early 19th c. general & explorer,Zebulon Pike,1,0
2970,1997-06-27,Kim Worth game 1.,Jeopardy,"(2, 3)",EDDIE MURPHY MOVIES,28,"(300,)",False,"""A Nightmare on Elm Street""'s Wes Craven directed Eddie in this 1995 comedy-horror film",Vampire in Brooklyn,0,3
2970,1997-06-27,Kim Worth game 1.,Jeopardy,"(3, 3)",TRANSPORTATION,18,"(300,)",False,"One of America's busiest airports, its 3-letter designation is ORD",O\'Hare Airport (Chicago),1,0
2970,1997-06-27,Kim Worth game 1.,Jeopardy,"(4, 3)",AMERICAN HISTORY,13,"(300,)",False,In 1907 Charles N. Haskell of Muskogee became this new state's first governor,Oklahoma,1,1
2970,1997-06-27,Kim Worth game 1.,Jeopardy,"(5, 3)",PRONOUNCIATION,8,"(300,)",False,"The double L common in this Celtic language is roughly pronounced ""HL"", as in Llewelyn",Welsh,1,0
2970,1997-06-27,Kim Worth game 1.,Jeopardy,"(6, 3)",WHEN YOU WERE A KID,3,"(500,)",True,It's the make your own drink product seen here:,Fizzies,0,1
2970,1997-06-27,Kim Worth game 1.,Jeopardy,"(1, 4)",FORESTS,26,"(400,)",False,"Mississippi's De Soto National Forest covers over 500,000 acres from Laurel to this Gulf port city",Biloxi,1,1
2970,1997-06-27,Kim Worth game 1.,Jeopardy,"(2, 4)",EDDIE MURPHY MOVIES,29,"(400,)",False,Axel Foley was a cop on this midwestern city's payroll,Detroit,0,3
2970,1997-06-27,Kim Worth game 1.,Jeopardy,"(3, 4)",TRANSPORTATION,19,"(400,)",False,"This 2-wheeled, 2-passenger 19th century London cab had an elevated driver's seat in the rear",Hansom cab,1,0
2970,1997-06-27,Kim Worth game 1.,Jeopardy,"(4, 4)",AMERICAN HISTORY,14,"(400,)",False,"Because of his deist beliefs, this ""Age of Reason"" author died a social outcast in New York City in 1809",Thomas Paine,1,0
2970,1997-06-27,Kim Worth game 1.,Jeopardy,"(5, 4)",PRONOUNCIATION,9,"(400,)",False,"A proposed spelling for this word is G-H-O-T-I:GH as in cough,O as in women, TI as in nation",fish,1,0
2970,1997-06-27,Kim Worth game 1.,Jeopardy,"(6, 4)",WHEN YOU WERE A KID,4,"(400,)",False,"Introduced to American backyards in 1961, this 25' long sheet of plastic was attached to a hose",Slip \'n Slide,1,0
2970,1997-06-27,Kim Worth game 1.,Jeopardy,"(1, 5)",FORESTS,27,"(500,)",False,"This state's largest national forest, Talladega, covers 2 different areas of the state",Alabama,1,0
