epNum,airDate,extra_info,round_name,coord,category,order,value,daily_double,question,answer,correctAttempts,wrongAttempts
3769,2001-01-11,Michael Arnone game 3.,Jeopardy,"(1, 1)","NEW YORK, NEW YORK",1,"(100,)",False,"If you're in town in April, put on your bonnet & join the parade down Fifth Avenue for this holiday",Easter,1,0
3769,2001-01-11,Michael Arnone game 3.,Jeopardy,"(2, 1)",ALL THE KING'S SONGS,4,"(100,)",False,"""I don't want no other love, baby it's still you I'm thinking of""","""Don\'t Be Cruel""",1,1
3769,2001-01-11,Michael Arnone game 3.,Jeopardy,"(3, 1)",AMPHIBIANS,11,"(100,)",False,"Phyllobates terribilis, from this continent, is one of the more lethal of the poison dart frogs",South America,1,0
3769,2001-01-11,Michael Arnone game 3.,Jeopardy,"(4, 1)",AUSSIE ODDS & ENDS,16,"(100,)",False,"In 1993 Sydney beat out Beijing by 2 votes to get to host this, 7 years later",Summer Olympic Games,1,0
3769,2001-01-11,Michael Arnone game 3.,Jeopardy,"(5, 1)",NAME GAME,21,"(100,)",False,Perhaps singer Bob could tell you this Welsh name traditionally means son of the sea or waves,Dylan,1,0
3769,2001-01-11,Michael Arnone game 3.,Jeopardy,"(6, 1)",COMPLETES THE PROVERB,26,"(100,)",False,"""Don't put all your eggs...""",In one basket,1,0
3769,2001-01-11,Michael Arnone game 3.,Jeopardy,"(1, 2)","NEW YORK, NEW YORK",2,"(200,)",False,Alliterative name commonly used of the Yankees-Mets clash in October 2000,"""Subway Series""",1,0
3769,2001-01-11,Michael Arnone game 3.,Jeopardy,"(2, 2)",ALL THE KING'S SONGS,7,"(200,)",False,"""The whole rhythm section was the Purple Gang""","""Jailhouse Rock""",1,0
3769,2001-01-11,Michael Arnone game 3.,Jeopardy,"(3, 2)",AMPHIBIANS,12,"(200,)",False,"The long, slithery amphiuma is also called the Congo snake or the Congo type of this fish",Eel,0,3
3769,2001-01-11,Michael Arnone game 3.,Jeopardy,"(4, 2)",AUSSIE ODDS & ENDS,17,"(200,)",False,"Australia became a commonwealth in 1901, but this group didn't become citizens until 1967",Aborigines,1,0
3769,2001-01-11,Michael Arnone game 3.,Jeopardy,"(5, 2)",NAME GAME,22,"(200,)",False,"It was the third most popular U.S. boys' name in 1999, & that's the ""Gospel"" truth",Matthew,1,0
3769,2001-01-11,Michael Arnone game 3.,Jeopardy,"(6, 2)",COMPLETES THE PROVERB,27,"(200,)",False,"""Little pitchers have...""",Big ears,1,0
3769,2001-01-11,Michael Arnone game 3.,Jeopardy,"(1, 3)","NEW YORK, NEW YORK",3,"(300,)",False,(Here's my good buddy Regis.)  This man who died in Tucson in 1960 was largely responsible for this area(which includes a skating rink),John D. Rockefeller,0,3
3769,2001-01-11,Michael Arnone game 3.,Jeopardy,"(2, 3)",ALL THE KING'S SONGS,8,"(300,)",False,"""No such number, no such zone""","""Return to Sender""",1,0
3769,2001-01-11,Michael Arnone game 3.,Jeopardy,"(3, 3)",AMPHIBIANS,13,"(300,)",False,"Appropriately, a foot-long, 7-lb. African frog bears the name of this 6-cubits-&-a-span Biblical person",Goliath,1,0
3769,2001-01-11,Michael Arnone game 3.,Jeopardy,"(4, 3)",AUSSIE ODDS & ENDS,18,"(300,)",False,"Nevil Shute's novel ""A Town Like Alice"" is set during this war",World War II,1,0
3769,2001-01-11,Michael Arnone game 3.,Jeopardy,"(5, 3)",NAME GAME,23,"(1500,)",True,"The names Ursula, Orson & Bjorn are all based on this animal",Bear (ursus),1,0
3769,2001-01-11,Michael Arnone game 3.,Jeopardy,"(6, 3)",COMPLETES THE PROVERB,28,"(300,)",False,"""Promises are like pie-crust, made to be...""",Broken,1,0
3769,2001-01-11,Michael Arnone game 3.,Jeopardy,"(1, 4)","NEW YORK, NEW YORK",5,"(400,)",False,"This publication's classic headlines include ""Headless Body in Topless Bar""",New York Post,1,0
3769,2001-01-11,Michael Arnone game 3.,Jeopardy,"(2, 4)",ALL THE KING'S SONGS,9,"(400,)",False,"""Bright light city gonna set my soul, gonna set my soul on fire""","""Viva Las Vegas""",1,0
3769,2001-01-11,Michael Arnone game 3.,Jeopardy,"(3, 4)",AMPHIBIANS,14,"(400,)",False,The smooth type of this common variety of salamander is seen here,Newt,1,1
3769,2001-01-11,Michael Arnone game 3.,Jeopardy,"(4, 4)",AUSSIE ODDS & ENDS,19,"(400,)",False,"Lindy Chamberlain, who claimed one of these carried off & killed her baby, was wrongly convicted of murder",Dingo (wild dog),1,0
3769,2001-01-11,Michael Arnone game 3.,Jeopardy,"(5, 4)",NAME GAME,24,"(400,)",False,"Popular masculine names from this country include Istvan, Zoltan & Gabor",Hungary,1,0
3769,2001-01-11,Michael Arnone game 3.,Jeopardy,"(6, 4)",COMPLETES THE PROVERB,29,"(400,)",False,"""The squeaking wheel gets...""",The grease,1,0
3769,2001-01-11,Michael Arnone game 3.,Jeopardy,"(1, 5)","NEW YORK, NEW YORK",6,"(500,)",False,"Opened in 1922 at 142nd & Lenox, this club generally banned black customers but welcomed black musicians",Cotton Club,1,0
3769,2001-01-11,Michael Arnone game 3.,Jeopardy,"(2, 5)",ALL THE KING'S SONGS,10,"(500,)",False,"""We're caught in a trap, I can't walk out, because I love you too much baby""","""Suspicious Minds""",0,3
3769,2001-01-11,Michael Arnone game 3.,Jeopardy,"(3, 5)",AMPHIBIANS,15,"(500,)",False,"This word, from the Latin for ""wave"", describes the way some amphibians move",Undulate,1,0
3769,2001-01-11,Michael Arnone game 3.,Jeopardy,"(4, 5)",AUSSIE ODDS & ENDS,20,"(500,)",False,"Group that had a 1982 No. 1 hit in the U.S. singing ""I come from a land down under""",Men at Work,1,0
