epNum,airDate,extra_info,round_name,coord,category,order,value,daily_double,question,answer,correctAttempts,wrongAttempts
6461,2012-10-22,,Jeopardy,"(1, 1)",STATE SYMBOLS OF HAWAII,16,"(200,)",False,It wasn't until 1999 that this was designated Hawaii's official state dance,the hula,1,0
6461,2012-10-22,,Jeopardy,"(2, 1)",FORMAL MOVIE TITLES,17,"(200,)",False,"1995:His ""Opus""",Mr. Holland,1,0
6461,2012-10-22,,Jeopardy,"(3, 1)",PEOPLE OF FAITH,11,"(200,)",False,"In their youth Rick Santorum & Antonin Scalia each served as this, helping a priest celebrate mass",an altar boy,1,0
6461,2012-10-22,,Jeopardy,"(4, 1)","HERE'S 2 ""U""!",2,"(200,)",False,This skirt worn by ballerinas is frequently made of tulle,a tutu,1,0
6461,2012-10-22,,Jeopardy,"(5, 1)",A LONG TIME AGO,22,"(200,)",False,Around 1600 B.C. the Shang became the first recorded ruling dynasty of this country,China,1,0
6461,2012-10-22,,Jeopardy,"(6, 1)","IN A GALAXY FAR, FAR AWAY",1,"(200,)",False,"Britannica notes that the Canis Major dwarf galaxy ""contains only about a billion"" of these",stars,1,0
6461,2012-10-22,,Jeopardy,"(2, 2)",FORMAL MOVIE TITLES,18,"(400,)",False,"1999:""The Talented"" him",Mr. Ripley,1,0
6461,2012-10-22,,Jeopardy,"(3, 2)",PEOPLE OF FAITH,12,"(400,)",False,"In this major branch of Islam, an Ayatollah is an important teacher or leader",Shiite,1,1
6461,2012-10-22,,Jeopardy,"(4, 2)","HERE'S 2 ""U""!",5,"(400,)",False,Here's something to chew on--they're the classic candies seen here,Jujubes,1,0
6461,2012-10-22,,Jeopardy,"(5, 2)",A LONG TIME AGO,23,"(400,)",False,"At the ""Cadaver Synod"" of 897, the corpse of Formosus, late holder of this office, was put on trial by Stephen VII",the pope,1,0
6461,2012-10-22,,Jeopardy,"(6, 2)","IN A GALAXY FAR, FAR AWAY",3,"(400,)",False,"Spectacular M51 is named this, like a rotating ocean current",a whirlpool,1,0
6461,2012-10-22,,Jeopardy,"(2, 3)",FORMAL MOVIE TITLES,19,"(600,)",False,"1993:Her... well, it's actually a him... I mean, this housekeeper was a man, baby!",Mrs. Doubtfire,1,0
6461,2012-10-22,,Jeopardy,"(3, 3)",PEOPLE OF FAITH,13,"(600,)",False,The Gideons say these last an average of 6 years,Bibles,1,0
6461,2012-10-22,,Jeopardy,"(4, 3)","HERE'S 2 ""U""!",6,"(600,)",False,"The name of this reddish-brown color actually comes from the Latin word for ""white""",auburn,0,3
6461,2012-10-22,,Jeopardy,"(5, 3)",A LONG TIME AGO,24,"(600,)",False,Between 250 & 900 this Central American culture flowered in its Classic Period in such cities as Tikal,the Maya (the Mayans accepted),1,1
6461,2012-10-22,,Jeopardy,"(6, 3)","IN A GALAXY FAR, FAR AWAY",4,"(600,)",False,"The spokes emanating from the center might help you name this galaxy, also a term for a lateral gymnastics move",a cartwheel,1,1
6461,2012-10-22,,Jeopardy,"(1, 4)",STATE SYMBOLS OF HAWAII,28,"(800,)",False,"Hawaii's state bird, the nene, is also known as the Hawaiian variety of this bird",a goose,1,0
6461,2012-10-22,,Jeopardy,"(2, 4)",FORMAL MOVIE TITLES,20,"(800,)",False,"1936:He ""Goes to Town""",Mr. Deeds,1,0
6461,2012-10-22,,Jeopardy,"(3, 4)",PEOPLE OF FAITH,14,"(800,)",False,In a synagogue this person also called a hazzan leads the congregation in chanting & singing,the cantor,1,0
6461,2012-10-22,,Jeopardy,"(4, 4)","HERE'S 2 ""U""!",7,"(800,)",False,This pesky invasive plant has been called the vine that ate the South,kudzu,1,0
6461,2012-10-22,,Jeopardy,"(5, 4)",A LONG TIME AGO,27,"(800,)",False,"By the waters of the Euphrates, this city became a Mesopotamian capital in the early 2nd millennium B.C.",Babylon,1,2
6461,2012-10-22,,Jeopardy,"(6, 4)","IN A GALAXY FAR, FAR AWAY",9,"(800,)",False,"(Kelly of the Clue Crew shows a chart on the monitor.)  In the Hubble classification system, elliptical galaxies are denoted with the letter ""E""; galaxies in other branches like the Andromeda Galaxy are labeled with the letter ""S"" standing for this shape",a spiral,1,0
