epNum,airDate,extra_info,round_name,coord,category,order,value,daily_double,question,answer,correctAttempts,wrongAttempts
5758,2009-09-30,Andy Srinivasan game 4.,Jeopardy,"(1, 1)",HEALTH & MEDICINE,1,"(200,)",False,Bacteria in the mouth produce an acid that eats away at this outer part of the tooth & causes cavities,enamel,1,0
5758,2009-09-30,Andy Srinivasan game 4.,Jeopardy,"(2, 1)",CLASSIC VIDEO GAMES,6,"(200,)",False,The creator of this game got the idea while noticing a pizza missing a slice looked like an open-mouthed head,Pac-Man,1,0
5758,2009-09-30,Andy Srinivasan game 4.,Jeopardy,"(3, 1)",THE ONION,11,"(200,)",False,"This company ""Introduces 'Nothing But Tears' Shampoo To Toughen Up Newborns""",Johnson & Johnson,1,0
5758,2009-09-30,Andy Srinivasan game 4.,Jeopardy,"(4, 1)",LITERARY SHIPS,16,"(200,)",False,The Nautilus plumbs the depths in this 1870 Verne work,Twenty Thousand Leagues Under the Sea,1,0
5758,2009-09-30,Andy Srinivasan game 4.,Jeopardy,"(5, 1)",THE CON IS ON,21,"(200,)",False,"After prison, check forger Frank Abagnale worked for the government & was played on film by this actor",(Leonardo) DiCaprio,1,0
5758,2009-09-30,Andy Srinivasan game 4.,Jeopardy,"(6, 1)",STAR-SPANGLED BANNER WORDS,26,"(200,)",False,Sequential standing & sitting by sports spectators to give the impression of undulation,the wave,1,0
5758,2009-09-30,Andy Srinivasan game 4.,Jeopardy,"(1, 2)",HEALTH & MEDICINE,2,"(400,)",False,"""The Yellow Emperor's Classic of Internal Medicine"" deals with this 365-body-point technique",acupuncture,1,0
5758,2009-09-30,Andy Srinivasan game 4.,Jeopardy,"(2, 2)",CLASSIC VIDEO GAMES,7,"(400,)",False,Putting your initials next to your high score was an early innovation of this game,Asteroids,1,0
5758,2009-09-30,Andy Srinivasan game 4.,Jeopardy,"(3, 2)",THE ONION,12,"(400,)",False,"In a 2006 opinion article, this 19th century inventor asked, ""Why Doesn't My Code Get Its Own Movie?""",Morse,1,0
5758,2009-09-30,Andy Srinivasan game 4.,Jeopardy,"(4, 2)",LITERARY SHIPS,17,"(400,)",False,The Rachel is the rescue ship at the end of this Melville epic,Moby-Dick,1,0
5758,2009-09-30,Andy Srinivasan game 4.,Jeopardy,"(5, 2)",THE CON IS ON,22,"(400,)",False,"The IRS says victims can claim losses, & it stands to refund up to $17 billion because of his illegal activities",Madoff,1,0
5758,2009-09-30,Andy Srinivasan game 4.,Jeopardy,"(6, 2)",STAR-SPANGLED BANNER WORDS,27,"(400,)",False,The early evening when the sun is below the horizon,twilight,1,1
5758,2009-09-30,Andy Srinivasan game 4.,Jeopardy,"(1, 3)",HEALTH & MEDICINE,3,"(600,)",False,"Conjunctivitis, an inflammation caused by bacteria or a virus, is also known by this colorful name",pink eye,1,0
5758,2009-09-30,Andy Srinivasan game 4.,Jeopardy,"(2, 3)",CLASSIC VIDEO GAMES,8,"(600,)",False,The Bank of Japan ordered an emergency minting of coins as there was a run on them when this game debuted in 1978,Space Invaders,1,0
5758,2009-09-30,Andy Srinivasan game 4.,Jeopardy,"(3, 3)",THE ONION,13,"(600,)",False,"After a 2009 accident, this Tour de France champ: ""Riding A Bike Isn't Something You Just Remember How To Do""",Armstrong,1,0
5758,2009-09-30,Andy Srinivasan game 4.,Jeopardy,"(4, 3)",LITERARY SHIPS,18,"(600,)",False,The Jolly Roger sails the seas in this J.M. Barrie romp,Peter Pan,1,0
5758,2009-09-30,Andy Srinivasan game 4.,Jeopardy,"(5, 3)",THE CON IS ON,23,"(600,)",False,Christopher Rocancourt swindled the rich by claiming he was a French member of this Standard Oil family,Rockefeller,1,0
5758,2009-09-30,Andy Srinivasan game 4.,Jeopardy,"(6, 3)",STAR-SPANGLED BANNER WORDS,28,"(600,)",False,Fortification with a parapet on top,a rampart,1,0
5758,2009-09-30,Andy Srinivasan game 4.,Jeopardy,"(1, 4)",HEALTH & MEDICINE,4,"(800,)",False,"This type of dr. specializes in the kidneys, bladder & ureters, as well as the male reproductive organs",a urologist,1,1
5758,2009-09-30,Andy Srinivasan game 4.,Jeopardy,"(2, 4)",CLASSIC VIDEO GAMES,9,"(800,)",False,"The original name for the hero was Jumpman, & he was a carpenter, not a plumber, in this game",Donkey Kong,1,0
5758,2009-09-30,Andy Srinivasan game 4.,Jeopardy,"(3, 4)",THE ONION,14,"(800,)",False,"Prague's airport named for this author was dubbed the ""World's Most Alienating Airport""",(Franz) Kafka,1,0
5758,2009-09-30,Andy Srinivasan game 4.,Jeopardy,"(4, 4)",LITERARY SHIPS,19,"(800,)",False,You're gonna need a bigger boat than the Orca in this Peter Benchley thriller,Jaws,1,0
5758,2009-09-30,Andy Srinivasan game 4.,Jeopardy,"(5, 4)",THE CON IS ON,24,"(800,)",False,Police had to remove buyers who were building toll barriers after George Parker sold this New York structure to them,the Brooklyn Bridge,1,0
5758,2009-09-30,Andy Srinivasan game 4.,Jeopardy,"(6, 4)",STAR-SPANGLED BANNER WORDS,29,"(800,)",False,It describes sound or video played in real time over the Internet,streaming,1,0
5758,2009-09-30,Andy Srinivasan game 4.,Jeopardy,"(1, 5)",HEALTH & MEDICINE,5,"(1000,)",False,"Types of this surgical gripping device include gingival, hemostatic & Goldblatt",clamps,0,3
5758,2009-09-30,Andy Srinivasan game 4.,Jeopardy,"(2, 5)",CLASSIC VIDEO GAMES,10,"(1000,)",False,"The name of this game, shown in the updated ""zone"" version, is a play on the Greek word for ""four""",Tetris,1,0
5758,2009-09-30,Andy Srinivasan game 4.,Jeopardy,"(3, 5)",THE ONION,15,"(1000,)",False,"Last name of John D. & Catherine T., whose ""Foundation Goes On Wild Endowment Binge""",MacArthur,1,0
5758,2009-09-30,Andy Srinivasan game 4.,Jeopardy,"(4, 5)",LITERARY SHIPS,20,"(1000,)",False,The Hispaniola is found in this Stevenson high seas quest,Treasure Island,1,0
5758,2009-09-30,Andy Srinivasan game 4.,Jeopardy,"(5, 5)",THE CON IS ON,25,"(3000,)",True,In 1911 Eduardo de Valfierno stole this Renaissance portrait in order to sell 6 forgeries of it,the Mona Lisa,1,0
5758,2009-09-30,Andy Srinivasan game 4.,Jeopardy,"(6, 5)",STAR-SPANGLED BANNER WORDS,30,"(1000,)",False,"Bravely, like a knight errant",gallantly,1,0
5758,2009-09-30,Andy Srinivasan game 4.,Double Jeopardy,"(1, 1)",MADAM SENATOR,6,"(400,)",False,Olympia Snowe & Susan Collins represent this state that elected Margaret Chase Smith to both houses,Maine,1,1
5758,2009-09-30,Andy Srinivasan game 4.,Double Jeopardy,"(2, 1)",STEVE BUSCEMI FILMS,21,"(400,)",False,Steve's rockhound goes to save the world with Ben Affleck & Owen Wilson in this 1998 flick,Armageddon,1,0
5758,2009-09-30,Andy Srinivasan game 4.,Double Jeopardy,"(3, 1)",SAME FIRST & LAST LETTER,16,"(400,)",False,"Pigs do it in the mud; some people do it ""in self-pity""",wallow,1,0
5758,2009-09-30,Andy Srinivasan game 4.,Double Jeopardy,"(4, 1)",PUBLISHING,26,"(400,)",False,"Many books, like a 1688 illustrated ""Paradise Lost"", were once sold by this method used by magazines that come in the mail",subscription,1,1
5758,2009-09-30,Andy Srinivasan game 4.,Double Jeopardy,"(5, 1)",YOU CAN SAIL THE 7 SEAS,11,"(400,)",False,"Oh, my!  A George Takei TV character shares his last name with this sea between the Philippine Islands & Borneo",Sulu,1,0
