epNum,airDate,extra_info,round_name,coord,category,order,value,daily_double,question,answer,correctAttempts,wrongAttempts
5385,2008-01-25,,Jeopardy,"(1, 1)",THE WHITE STRIPES,26,"(200,)",False,The Grevy's type of this creature has narrow close-set stripes & frequents Kenya & Somalia,the zebra,1,0
5385,2008-01-25,,Jeopardy,"(2, 1)",MY CHEMICAL ROMANCE,1,"(200,)",False,The simplest substance that can also be called oxygen hydride has this chemical formula,H2O,1,0
5385,2008-01-25,,Jeopardy,"(3, 1)","""FER""GIE",16,"(200,)",False,"Adjective for an organism that can reproduce, or for an imagination full of ideas",fertile,1,0
5385,2008-01-25,,Jeopardy,"(4, 1)",PINK,6,"(200,)",False,"Technically, this finger is known as the minimus, meaning ""least""",the pinky,1,0
5385,2008-01-25,,Jeopardy,"(5, 1)",THE KILLERS,11,"(200,)",False,"Murderers are figuratively said to have the ""mark"" of this biblical man",Cain,1,0
5385,2008-01-25,,Jeopardy,"(6, 1)",POP MUSIC,21,"(200,)",False,"The title of a 2005 album by The White Stripes is ""Get Behind Me"" you",Satan,0,3
5385,2008-01-25,,Jeopardy,"(1, 2)",THE WHITE STRIPES,30,"(2000,)",True,"One legend about this holiday treat says that it's shaped like a ""J"" for ""Jesus"" & the white stands for his virgin birth",a candy cane,1,0
5385,2008-01-25,,Jeopardy,"(2, 2)",MY CHEMICAL ROMANCE,2,"(400,)",False,In 1905 the Germans swept the Nobel science prizes; this aspirin maker won the chemistry prize,Bayer,1,0
5385,2008-01-25,,Jeopardy,"(3, 2)","""FER""GIE",17,"(400,)",False,"To consult together, or to bestow",confer,1,0
5385,2008-01-25,,Jeopardy,"(4, 2)",PINK,7,"(400,)",False,Don Featherstone was the ingenious creator of these pink plastic lawn decorations,pink flamingos,1,0
5385,2008-01-25,,Jeopardy,"(5, 2)",THE KILLERS,12,"(400,)",False,A tip following the publication of the manifesto of this long-distance killer led to his 1996 capture in Montana,the Unabomber,1,0
5385,2008-01-25,,Jeopardy,"(6, 2)",POP MUSIC,22,"(400,)",False,"The tragic events of this date inspired the song ""Skylines And Turnstiles"" by My Chemical Romance",September 11,1,0
5385,2008-01-25,,Jeopardy,"(1, 3)",THE WHITE STRIPES,29,"(600,)",False,"On Tajikistan's flag, the white stripe is symbolic of this plant used in fabrics",cotton,1,0
5385,2008-01-25,,Jeopardy,"(2, 3)",MY CHEMICAL ROMANCE,3,"(600,)",False,"Stannum is the Latin name for this chemical element; it's also where it gets its chemical abbreviation, Sn",tin,1,0
5385,2008-01-25,,Jeopardy,"(3, 3)","""FER""GIE",19,"(600,)",False,"If it contains iron, it's described as this, Bueller",ferrous,1,0
5385,2008-01-25,,Jeopardy,"(4, 3)",PINK,8,"(600,)",False,"Despite this other name, these documents important to immigrants are actually pink",green cards,1,0
5385,2008-01-25,,Jeopardy,"(5, 3)",THE KILLERS,13,"(600,)",False,"Months after his wife Laci's disappearance, this man was caught with $15,000 in cash & his brother's I.D.",(Scott) Peterson,1,0
5385,2008-01-25,,Jeopardy,"(6, 3)",POP MUSIC,23,"(600,)",False,It's the royal-sounding title of Fergie's solo album,The Duchess,1,0
5385,2008-01-25,,Jeopardy,"(1, 4)",THE WHITE STRIPES,27,"(800,)",False,The white stripes on this are likely a symbol of the bandages used in bloodletting many years ago,a barber\'s pole,1,0
5385,2008-01-25,,Jeopardy,"(2, 4)",MY CHEMICAL ROMANCE,4,"(800,)",False,A granular activated version of this element is used in filters for gas masks & fish tanks,carbon,1,1
5385,2008-01-25,,Jeopardy,"(3, 4)","""FER""GIE",18,"(800,)",False,"This frozen-food company's slogan is ""Every dinner should feel this good""",Stouffer\'s,1,0
5385,2008-01-25,,Jeopardy,"(4, 4)",PINK,9,"(800,)",False,In Scrabble it's what a pink square means in terms of scoring,double word (score),1,0
5385,2008-01-25,,Jeopardy,"(5, 4)",THE KILLERS,14,"(800,)",False,This Texan died in 1967 while waiting to be retried for the murder of an alleged murderer,(Jack) Ruby,1,0
5385,2008-01-25,,Jeopardy,"(6, 4)",POP MUSIC,24,"(800,)",False,"Pink took part in the remake of ""Lady Marmalade"", featured on the soundtrack of this Nicole Kidman film",Moulin Rouge!,1,0
5385,2008-01-25,,Jeopardy,"(1, 5)",THE WHITE STRIPES,28,"(1000,)",False,"This daughter of a crooner didn't do something stupid when she sang the theme to ""You Only Live Twice""",Nancy Sinatra,1,0
5385,2008-01-25,,Jeopardy,"(2, 5)",MY CHEMICAL ROMANCE,5,"(1000,)",False,"If you burn steel wool, it weighs more afterwards because of this process where a gas is combined with the iron",oxidation,0,3
5385,2008-01-25,,Jeopardy,"(3, 5)","""FER""GIE",20,"(1000,)",False,"A pine, a fir, or a spruce",a conifer,1,0
5385,2008-01-25,,Jeopardy,"(4, 5)",PINK,10,"(1000,)",False,These serrated scissors used in sewing give a zigzag edge to cloth,pinking shears,0,3
5385,2008-01-25,,Jeopardy,"(5, 5)",THE KILLERS,15,"(1000,)",False,In 1924 these 2 Chicago intellectuals kidnapped & killed 14-year-old Bobby Franks,Leopold & Loeb,1,1
5385,2008-01-25,,Jeopardy,"(6, 5)",POP MUSIC,25,"(1000,)",False,"""Somebody Told Me"" that The Killers were formed in this city in 2002",Las Vegas,0,3
5385,2008-01-25,,Double Jeopardy,"(1, 1)",PRESIDENTIAL FACTS,3,"(400,)",False,His 1901 White House dinner with Booker T. Washington was played up on his 1904 presidential campaign,Teddy Roosevelt,1,0
5385,2008-01-25,,Double Jeopardy,"(2, 1)",MICHELLE PFEIFFER PFILMS,1,"(400,)",False,"Michelle plays Velma Von Tussle, mother of dance princess Amber, in this 2007 movie",Hairspray,0,3
5385,2008-01-25,,Double Jeopardy,"(3, 1)",BAWDY BABES IN BOOKS,23,"(400,)",False,"In an 1850 novel, John Wilson & Arthur Dimmesdale plead with her to name her lover (a knotty situation for ol' Art)",Hester Prynne,1,0
5385,2008-01-25,,Double Jeopardy,"(4, 1)",SPEAKING IN TONGUES,11,"(400,)",False,"A holdover from Colonial times, it's Zambia's only official language",English,1,0
5385,2008-01-25,,Double Jeopardy,"(5, 1)",IT HAPPENED IN SAN FRANCISCO,18,"(400,)",False,"In 1967 Charles Hall made waves by inventing this furniture item, which he called the Pleasure Pit",a waterbed,1,0
5385,2008-01-25,,Double Jeopardy,"(6, 1)","WE ""ONE"" YOU",16,"(400,)",False,"""Desirable"" turkey part technically known as a furcula",a wishbone,1,0
5385,2008-01-25,,Double Jeopardy,"(1, 2)",PRESIDENTIAL FACTS,4,"(800,)",False,"(Kelly of the Clue Crew delivers the clue from the George H.W. Bush Library in College Station, TX.) George H.W. Bush's Library has the mitt he used as captain of this school's baseball team; he also got a chance to meet Babe Ruth",Yale,1,0
5385,2008-01-25,,Double Jeopardy,"(2, 2)",MICHELLE PFEIFFER PFILMS,2,"(800,)",False,"As drug kingpin Tony Montana, Al Pacino weds coke fiend Elvira (Michelle) in this De Palma bloodbath",Scarface,1,0
5385,2008-01-25,,Double Jeopardy,"(3, 2)",BAWDY BABES IN BOOKS,24,"(800,)",False,"In the ""Queste Del Saint Graal"", Lancelot can't look directly at the Holy Grail because of his affair with her",Guinevere,1,0
5385,2008-01-25,,Double Jeopardy,"(4, 2)",SPEAKING IN TONGUES,12,"(800,)",False,"The Croatian language uses the Roman alphabet; the very similar main language of Serbia, this alphabet",Cyrillic,1,0
5385,2008-01-25,,Double Jeopardy,"(5, 2)",IT HAPPENED IN SAN FRANCISCO,19,"(800,)",False,"An engineer saw a streetcar slide down Nob Hill, killing 5 horses, & came up with this better system",cable cars,0,3
5385,2008-01-25,,Double Jeopardy,"(6, 2)","WE ""ONE"" YOU",17,"(800,)",False,Halifax engineer Sandford Fleming came up with these divisions working on the Trans-Canada Railway,time zones,0,3
5385,2008-01-25,,Double Jeopardy,"(1, 3)",PRESIDENTIAL FACTS,5,"(1200,)",False,"Tad, the son of this president, had a pair of goats as pets at the White House",Lincoln,1,0
5385,2008-01-25,,Double Jeopardy,"(2, 3)",MICHELLE PFEIFFER PFILMS,8,"(1200,)",False,"Decisions, decisions: this 1988 film finds Michelle choosing between Kurt Russell & Mel Gibson",Tequila Sunrise,0,3
5385,2008-01-25,,Double Jeopardy,"(3, 3)",BAWDY BABES IN BOOKS,25,"(1200,)",False,This title Flaubert floozy's tryst ends (for a while) when her lover leaves to seek his fortune in Paris,Madame Bovary,1,0
5385,2008-01-25,,Double Jeopardy,"(4, 3)",SPEAKING IN TONGUES,13,"(1200,)",False,"This small isle in the Irish Sea has its own language, which now has to be taught in schools or it'll die out",the Isle of Man,1,0
5385,2008-01-25,,Double Jeopardy,"(5, 3)",IT HAPPENED IN SAN FRANCISCO,20,"(1200,)",False,The Beatles played their last formal concert on (of course) a wild & windy night at this venue,Candlestick Park,1,0
5385,2008-01-25,,Double Jeopardy,"(6, 3)","WE ""ONE"" YOU",28,"(1200,)",False,Robert E. Lee rides for all time on this giant sculpture outside of Atlanta,Stone Mountain,1,0
5385,2008-01-25,,Double Jeopardy,"(1, 4)",PRESIDENTIAL FACTS,6,"(1600,)",False,"(Jon of the Clue Crew delivers the clue from the Clinton Libary in Little Rock, AR.) This exhibit, ""The Fight for Power,"" covers the events of this process done to Clinton & only Andrew Johnson before him",impeachment,1,0
5385,2008-01-25,,Double Jeopardy,"(2, 4)",MICHELLE PFEIFFER PFILMS,9,"(1600,)",False,Daniel Day-Lewis is Newland Archer to Michelle's Countess Olenska in this film based on a novel by Edith Wharton,The Age of Innocence,0,3
5385,2008-01-25,,Double Jeopardy,"(4, 4)",SPEAKING IN TONGUES,14,"(2400,)",True,"In Vietnamese, this European language is known as Phap",French,1,0
5385,2008-01-25,,Double Jeopardy,"(5, 4)",IT HAPPENED IN SAN FRANCISCO,21,"(1600,)",False,Philo Farnsworth transmitted the first television image at the foot of this hill named for a means of communication,Telegraph Hill,1,0
5385,2008-01-25,,Double Jeopardy,"(6, 4)","WE ""ONE"" YOU",29,"(1600,)",False,"Partly from the Greek for ""sound"", it's a native speaker of English",an anglophone,1,0
5385,2008-01-25,,Double Jeopardy,"(1, 5)",PRESIDENTIAL FACTS,7,"(2000,)",True,This Buffalo lawyer was a bachelor during only the first of his 3 runs for the presidency,Grover Cleveland,0,1
