epNum,airDate,extra_info,round_name,coord,category,order,value,daily_double,question,answer,correctAttempts,wrongAttempts
7190,2015-12-11,WE ASKED: Kevin O'Leary.  [NOTE: Feature never placed online.],Jeopardy,"(1, 1)",PRESIDENTIAL PARTY POLITICS,8,"(200,)",False,"Grant, Garfield & McKinley were 3 presidents belonging to this party",the Republican Party,1,0
7190,2015-12-11,WE ASKED: Kevin O'Leary.  [NOTE: Feature never placed online.],Jeopardy,"(2, 1)",SPORTS LINGO,6,"(200,)",False,In fencing it's to block an opponent's thrust,parry,1,0
7190,2015-12-11,WE ASKED: Kevin O'Leary.  [NOTE: Feature never placed online.],Jeopardy,"(3, 1)",PUNS,4,"(200,)",False,"Why go on?  Without a 0-dimensional geometric term, life is this",pointless,1,1
7190,2015-12-11,WE ASKED: Kevin O'Leary.  [NOTE: Feature never placed online.],Jeopardy,"(4, 1)",NAME IN COMMON,19,"(200,)",False,"Artist Klimt,different kind of artist Mahler,a few kings of Sweden",Gustav,1,0
7190,2015-12-11,WE ASKED: Kevin O'Leary.  [NOTE: Feature never placed online.],Jeopardy,"(5, 1)",FRUIT,24,"(200,)",False,The Anjou type of this fruit originated in France; the Bartlett is an English variety,a pear,1,0
7190,2015-12-11,WE ASKED: Kevin O'Leary.  [NOTE: Feature never placed online.],Jeopardy,"(6, 1)",COBBLERS,9,"(200,)",False,In 1928 Trafton Cole & this partner began making men's footwear,Haan,1,0
7190,2015-12-11,WE ASKED: Kevin O'Leary.  [NOTE: Feature never placed online.],Jeopardy,"(1, 2)",PRESIDENTIAL PARTY POLITICS,7,"(400,)",False,Andrew Jackson was the first winner of the presidency for the modern version of this party,the Democratic Party,1,0
7190,2015-12-11,WE ASKED: Kevin O'Leary.  [NOTE: Feature never placed online.],Jeopardy,"(2, 2)",SPORTS LINGO,14,"(400,)",False,"(Kelly of the Clue Crew demonstrates.)  In volleyball, look through the window you create between your index fingers & your thumbs to do this pass, the second part of the classic three in returning a serve",a set,1,0
7190,2015-12-11,WE ASKED: Kevin O'Leary.  [NOTE: Feature never placed online.],Jeopardy,"(3, 2)",PUNS,15,"(400,)",False,"A chicken crossing the road, a duck flying, or a turkey swimming, is this 3-word phrase",poultry in motion,0,3
7190,2015-12-11,WE ASKED: Kevin O'Leary.  [NOTE: Feature never placed online.],Jeopardy,"(4, 2)",NAME IN COMMON,20,"(400,)",False,"Clockmaker Seth,painter Gainsborough,poet Dylan",Thomas,1,1
7190,2015-12-11,WE ASKED: Kevin O'Leary.  [NOTE: Feature never placed online.],Jeopardy,"(5, 2)",FRUIT,25,"(400,)",False,It's not simply a peach without fuzz but actually a genetic variant of the peach,a nectarine,1,0
7190,2015-12-11,WE ASKED: Kevin O'Leary.  [NOTE: Feature never placed online.],Jeopardy,"(6, 2)",COBBLERS,10,"(400,)",False,"On ""Sex and the City"" Carrie was obsessed with the fancy heels by this high-end Spanish shoe designer",Manolo Blahnik,1,1
7190,2015-12-11,WE ASKED: Kevin O'Leary.  [NOTE: Feature never placed online.],Jeopardy,"(1, 3)",PRESIDENTIAL PARTY POLITICS,3,"(600,)",False,"In the 1840s Abraham Lincoln was a member of this ""hair-raising"" party",the Whigs,1,0
7190,2015-12-11,WE ASKED: Kevin O'Leary.  [NOTE: Feature never placed online.],Jeopardy,"(2, 3)",SPORTS LINGO,5,"(600,)",False,A bad split in bowling yields this 2-word term; a white one around a house is part of the American dream,a picket fence,1,0
7190,2015-12-11,WE ASKED: Kevin O'Leary.  [NOTE: Feature never placed online.],Jeopardy,"(3, 3)",PUNS,16,"(600,)",False,"The tabby wanted to be a tiger, but she was only this, like a ""Lion King"" African mammal",a mere cat,0,3
7190,2015-12-11,WE ASKED: Kevin O'Leary.  [NOTE: Feature never placed online.],Jeopardy,"(4, 3)",NAME IN COMMON,21,"(600,)",False,"Musician Blind Lemon,non-U.S.-president Davis",Jefferson,1,0
7190,2015-12-11,WE ASKED: Kevin O'Leary.  [NOTE: Feature never placed online.],Jeopardy,"(5, 3)",FRUIT,26,"(1000,)",True,The Chinese gooseberry was renamed this by New Zealanders,a kiwi,1,0
7190,2015-12-11,WE ASKED: Kevin O'Leary.  [NOTE: Feature never placed online.],Jeopardy,"(6, 3)",COBBLERS,11,"(600,)",False,Lance Clark created the shoes known by this name that sounds just like certain Australian animals,Wallabees,0,3
7190,2015-12-11,WE ASKED: Kevin O'Leary.  [NOTE: Feature never placed online.],Jeopardy,"(1, 4)",PRESIDENTIAL PARTY POLITICS,2,"(800,)",False,"In 2008 ex-Rep. Cynthia McKinney, not Ralph Nader, was this party's presidential choice",the Green Party,1,0
7190,2015-12-11,WE ASKED: Kevin O'Leary.  [NOTE: Feature never placed online.],Jeopardy,"(3, 4)",PUNS,17,"(800,)",False,This large knight has had too much pi & it's a long way around his middle,Sir Cumference,1,0
7190,2015-12-11,WE ASKED: Kevin O'Leary.  [NOTE: Feature never placed online.],Jeopardy,"(4, 4)",NAME IN COMMON,22,"(800,)",False,Authors Ellroy & P.D.,James,0,3
7190,2015-12-11,WE ASKED: Kevin O'Leary.  [NOTE: Feature never placed online.],Jeopardy,"(5, 4)",FRUIT,27,"(800,)",False,Don't be a sap!  A winesap is an all-purpose type of this fruit with a glossy red skin,an apple,0,3
7190,2015-12-11,WE ASKED: Kevin O'Leary.  [NOTE: Feature never placed online.],Jeopardy,"(6, 4)",COBBLERS,12,"(800,)",False,Princess Diana was an early fan of the shoes made by this Malaysian-born cobbler,Jimmy Choo,0,3
7190,2015-12-11,WE ASKED: Kevin O'Leary.  [NOTE: Feature never placed online.],Jeopardy,"(1, 5)",PRESIDENTIAL PARTY POLITICS,1,"(1000,)",False,John Adams was elected president as a member of this party,the Federalist Party,1,1
7190,2015-12-11,WE ASKED: Kevin O'Leary.  [NOTE: Feature never placed online.],Jeopardy,"(3, 5)",PUNS,18,"(1000,)",False,These features on the mouth of a llama relative bring us close to the end of the world,alpaca lips,0,3
7190,2015-12-11,WE ASKED: Kevin O'Leary.  [NOTE: Feature never placed online.],Jeopardy,"(4, 5)",NAME IN COMMON,23,"(1000,)",False,"The movies' Trumbo,English chemist John,politics' Fred Thompson",Dalton,0,3
7190,2015-12-11,WE ASKED: Kevin O'Leary.  [NOTE: Feature never placed online.],Jeopardy,"(6, 5)",COBBLERS,13,"(1000,)",False,"This brand known for its FiveFingers shoe is named for Vitale Bramani, creator of a rubber lug sole for mountaineering",Vibram,1,0
7190,2015-12-11,WE ASKED: Kevin O'Leary.  [NOTE: Feature never placed online.],Double Jeopardy,"(1, 1)",MEDIEVAL JOB MART,5,"(400,)",False,"You couldn't ditch work as a ditcher, part of the group that dug castle foundations & these defensive trenches",a moat,1,0
7190,2015-12-11,WE ASKED: Kevin O'Leary.  [NOTE: Feature never placed online.],Double Jeopardy,"(2, 1)",THE SPIN-OFF SOURCE,1,"(400,)",False,"of ""Joey""",Friends,1,0
7190,2015-12-11,WE ASKED: Kevin O'Leary.  [NOTE: Feature never placed online.],Double Jeopardy,"(3, 1)",THE SOUTHERN HEMISPHERE,16,"(400,)",False,"Home to the South African Maritime Museum, it's called a ""Town"", though millions live there",Cape Town,1,0
7190,2015-12-11,WE ASKED: Kevin O'Leary.  [NOTE: Feature never placed online.],Double Jeopardy,"(5, 1)",A 3-D CATEGORY,2,"(400,)",False,(I'm Kevin O'Leary of Shark Tank.)  One of the main investment areas for my O'Leary Funds is blue-chip stocks that pay out these; why not get paid white you wait!,dividends,1,0
7190,2015-12-11,WE ASKED: Kevin O'Leary.  [NOTE: Feature never placed online.],Double Jeopardy,"(6, 1)",SHAKESPEARE'S WOMEN SPEAK,11,"(400,)",False,"""Is Tybalt dead?  My dearest cousin, and my dearer lord?  Then, dreadful trumpet, sound the general doom""",Juliet,1,0
7190,2015-12-11,WE ASKED: Kevin O'Leary.  [NOTE: Feature never placed online.],Double Jeopardy,"(1, 2)",MEDIEVAL JOB MART,6,"(800,)",False,"This type of maid whose name comes from the Old French for ""keeper of dishes"" was a low-level worker",a scullery maid,1,0
7190,2015-12-11,WE ASKED: Kevin O'Leary.  [NOTE: Feature never placed online.],Double Jeopardy,"(2, 2)",THE SPIN-OFF SOURCE,3,"(800,)",False,"of ""The Colbert Report""",The Daily Show (with Jon Stewart),1,0
7190,2015-12-11,WE ASKED: Kevin O'Leary.  [NOTE: Feature never placed online.],Double Jeopardy,"(3, 2)",THE SOUTHERN HEMISPHERE,17,"(800,)",False,More than half of Indonesians live on this island,Java,1,2
7190,2015-12-11,WE ASKED: Kevin O'Leary.  [NOTE: Feature never placed online.],Double Jeopardy,"(5, 2)",A 3-D CATEGORY,19,"(800,)",False,To remove faded flowers from a plant to encourage further blooming,deadhead,1,1
7190,2015-12-11,WE ASKED: Kevin O'Leary.  [NOTE: Feature never placed online.],Double Jeopardy,"(6, 2)",SHAKESPEARE'S WOMEN SPEAK,12,"(800,)",False,"""Go get some water, & wash this filthy witness from your hand.  Why did you bring these daggers from the place?""",Lady Macbeth,1,0
7190,2015-12-11,WE ASKED: Kevin O'Leary.  [NOTE: Feature never placed online.],Double Jeopardy,"(1, 3)",MEDIEVAL JOB MART,8,"(1200,)",False,"This job comes from Latin for ""bottle"" & before getting wider responsibilities meant running the beer cellar",butler,0,3
7190,2015-12-11,WE ASKED: Kevin O'Leary.  [NOTE: Feature never placed online.],Double Jeopardy,"(2, 3)",THE SPIN-OFF SOURCE,4,"(1200,)",False,"of ""Private Practice""",Grey\'s Anatomy,1,0
7190,2015-12-11,WE ASKED: Kevin O'Leary.  [NOTE: Feature never placed online.],Double Jeopardy,"(3, 3)",THE SOUTHERN HEMISPHERE,23,"(1200,)",False,More than a third of this Australian island is set aside for national parks & the wilderness world heritage area,Tasmania,1,0
7190,2015-12-11,WE ASKED: Kevin O'Leary.  [NOTE: Feature never placed online.],Double Jeopardy,"(5, 3)",A 3-D CATEGORY,20,"(1200,)",False,"It's the piece of equipment in use here, named for what's propelling it",a paddle board,1,0
7190,2015-12-11,WE ASKED: Kevin O'Leary.  [NOTE: Feature never placed online.],Double Jeopardy,"(6, 3)",SHAKESPEARE'S WOMEN SPEAK,13,"(1000,)",True,"""I never did offend you in my life; never loved Cassio but with such general warranty of heaven as I might love""",Desdemona,1,0
