epNum,airDate,extra_info,round_name,coord,category,order,value,daily_double,question,answer,correctAttempts,wrongAttempts
2676,1996-04-01,David Sampugnaro game 1.,Jeopardy,"(1, 1)",APRIL FOOLS' DAY,7,"(100,)",False,"Rachmaninoff & Rostand, to name two",April 1 Birthdays,1,1
2676,1996-04-01,David Sampugnaro game 1.,Jeopardy,"(2, 1)",GOLF,6,"(100,)",False,The Wack Wack course near Manila has often hosted this country's Open,the Philippines,1,0
2676,1996-04-01,David Sampugnaro game 1.,Jeopardy,"(3, 1)",INCREDIBLE EDIBLES,12,"(100,)",False,Some cooks deep-fry these aural appendages of a pig & use them as an unusual garnish,Pig Ears,1,0
2676,1996-04-01,David Sampugnaro game 1.,Jeopardy,"(4, 1)",SOUTH AMERICA,1,"(100,)",False,"The widest expanse of this 4,500-mile mountain range is about 400 miles in Bolivia",Andes,1,0
2676,1996-04-01,David Sampugnaro game 1.,Jeopardy,"(5, 1)",CELEBRITY ASTROLOGY,25,"(100,)",False,"He was born under Capricorn, the sign of the goat, but he ""Dances With Wolves""",Kevin Costner,1,0
2676,1996-04-01,David Sampugnaro game 1.,Jeopardy,"(6, 1)",RHYME TIME,16,"(100,)",False,Handbags for RNs,Nurses\' Purses,1,0
2676,1996-04-01,David Sampugnaro game 1.,Jeopardy,"(1, 2)",APRIL FOOLS' DAY,8,"(200,)",False,"The ""core"" of this computer company goes back to its founding, April 1, 1976",Apple Computer,1,0
2676,1996-04-01,David Sampugnaro game 1.,Jeopardy,"(2, 2)",GOLF,20,"(200,)",False,"Used to loft the ball, these irons may be sand or pitching",Wedges,1,0
2676,1996-04-01,David Sampugnaro game 1.,Jeopardy,"(3, 2)",INCREDIBLE EDIBLES,13,"(200,)",False,"""Joy of Cooking"" suggests serving this North American marsupial with turnip greens",possum,1,0
2676,1996-04-01,David Sampugnaro game 1.,Jeopardy,"(4, 2)",SOUTH AMERICA,2,"(200,)",False,80% of Argentina's farm products come from this fertile plain,Pampas,1,0
2676,1996-04-01,David Sampugnaro game 1.,Jeopardy,"(5, 2)",CELEBRITY ASTROLOGY,26,"(200,)",False,"If you don't know Billy Crystal's sign, go fish",Pisces,1,0
2676,1996-04-01,David Sampugnaro game 1.,Jeopardy,"(6, 2)",RHYME TIME,17,"(200,)",False,A strange goatee,Weird Beard,1,0
2676,1996-04-01,David Sampugnaro game 1.,Jeopardy,"(1, 3)",APRIL FOOLS' DAY,9,"(300,)",False,"On April 1, 1789, the House had its first quorum & elected Frederick A.C. Muhlenberg to this post",Speaker of the House,1,0
2676,1996-04-01,David Sampugnaro game 1.,Jeopardy,"(2, 3)",GOLF,21,"(300,)",False,"Bobby Jones is president in perpetuity of Augusta National, the course that's home to this top tournament",The Masters,1,1
2676,1996-04-01,David Sampugnaro game 1.,Jeopardy,"(3, 3)",INCREDIBLE EDIBLES,14,"(300,)",False,"Hippophagy is the practice of eating this meat, though you may say, ""Nay!""",Horse Meat,1,0
2676,1996-04-01,David Sampugnaro game 1.,Jeopardy,"(4, 3)",SOUTH AMERICA,3,"(300,)",False,"Sparked by an oil boom, the population of this Venezuelan capital tripled between 1961 & 1981",Caracas,1,0
2676,1996-04-01,David Sampugnaro game 1.,Jeopardy,"(5, 3)",CELEBRITY ASTROLOGY,27,"(300,)",False,Designer Anne Klein chose a lion's face as her company's symbol because this was her sign,Leo,1,0
2676,1996-04-01,David Sampugnaro game 1.,Jeopardy,"(6, 3)",RHYME TIME,18,"(300,)",False,An insatiable eater of aged sheep meat,Mutton Glutton,1,1
2676,1996-04-01,David Sampugnaro game 1.,Jeopardy,"(1, 4)",APRIL FOOLS' DAY,10,"(400,)",False,"This country was declared an Islamic Republic, April 1, 1979",Iran,1,0
2676,1996-04-01,David Sampugnaro game 1.,Jeopardy,"(2, 4)",GOLF,22,"(400,)",False,Term for the group of spectators that watch a golf tournament,Gallery,1,0
2676,1996-04-01,David Sampugnaro game 1.,Jeopardy,"(3, 4)",INCREDIBLE EDIBLES,15,"(400,)",False,"The ""World Encyclopedia of Food"" says the nine-banded type of this mammal is ""Edible but far from delicious""",Armadillo,1,0
2676,1996-04-01,David Sampugnaro game 1.,Jeopardy,"(4, 4)",SOUTH AMERICA,4,"(400,)",False,This Chilean strait was an important shipping route before the building of the Panama Canal,Strait of Magellan,1,0
2676,1996-04-01,David Sampugnaro game 1.,Jeopardy,"(5, 4)",CELEBRITY ASTROLOGY,28,"(400,)",False,"People born under this sign such as Roseanne are known for passion, but beware their ""sting""",Scorpio,1,0
2676,1996-04-01,David Sampugnaro game 1.,Jeopardy,"(6, 4)",RHYME TIME,19,"(400,)",False,Donor of a hepatic organ,Liver Giver,1,0
2676,1996-04-01,David Sampugnaro game 1.,Jeopardy,"(1, 5)",APRIL FOOLS' DAY,11,"(500,)",False,"Its official date was April 1, 1990, the 21st time it had taken place in the U.S.",The Census,0,3
2676,1996-04-01,David Sampugnaro game 1.,Jeopardy,"(2, 5)",GOLF,23,"(500,)",False,"The famous triumverate of the 1960's was Jack Nicklaus, Arnold Palmer, & this South African",Gary Player,1,0
2676,1996-04-01,David Sampugnaro game 1.,Jeopardy,"(3, 5)",INCREDIBLE EDIBLES,24,"(500,)",False,"Cajun chefs have been known to cook nutria, a furry member of this order of mammals",Rodents,1,0
2676,1996-04-01,David Sampugnaro game 1.,Jeopardy,"(4, 5)",SOUTH AMERICA,5,"(400,)",True,The only European possession on South America's mainland is this territory,French Guiana,0,1
2676,1996-04-01,David Sampugnaro game 1.,Jeopardy,"(5, 5)",CELEBRITY ASTROLOGY,29,"(500,)",False,"Sympathetic, helpful people like Oprah Winfrey are often born under this sign of the water carrier",Aquarius,1,0
2676,1996-04-01,David Sampugnaro game 1.,Jeopardy,"(6, 5)",RHYME TIME,30,"(500,)",False,A magazine piece on the neutron or electron,Particle Article,1,0
2676,1996-04-01,David Sampugnaro game 1.,Double Jeopardy,"(1, 1)",THE 17th CENTURY,18,"(200,)",False,"George Chapman's translation of this Homer work was completed in 1611; his ""Odyssey"" appeared in 1616",The Iliad,1,0
2676,1996-04-01,David Sampugnaro game 1.,Double Jeopardy,"(2, 1)",BUSINESS & INDUSTRY,12,"(200,)",False,"In 1894 this inventor sold all of his shares in General Electric, but stayed on as a consultant",Thomas Edison,1,0
2676,1996-04-01,David Sampugnaro game 1.,Double Jeopardy,"(3, 1)",COMPOSERS,3,"(200,)",False,"Written in 1966, ""Requiem Canticles"" was the last major work by this composer of ""The Firebird""",Igor Stravinsky,1,0
2676,1996-04-01,David Sampugnaro game 1.,Double Jeopardy,"(4, 1)",TRAVEL & TOURISM,1,"(200,)",False,You can get a free cup of coffee at the Mauna Loa Royal Kona Coffee Mill & Museum in this state,Hawaii,1,0
2676,1996-04-01,David Sampugnaro game 1.,Double Jeopardy,"(5, 1)",COLUMNISTS,2,"(200,)",False,"Books by this Washington humorist include ""I Am Not a Crook"" & ""While Reagan Slept""",Art Buchwald,1,0
2676,1996-04-01,David Sampugnaro game 1.,Double Jeopardy,"(6, 1)",-OLOGIES,26,"(200,)",False,The branch of medicine that deals with the use of these rays is known as roentgenology,X Rays,1,0
2676,1996-04-01,David Sampugnaro game 1.,Double Jeopardy,"(1, 2)",THE 17th CENTURY,21,"(400,)",False,Sophia Alexeyevna served as regent of this country from 1682 to 1689,Russia,1,0
2676,1996-04-01,David Sampugnaro game 1.,Double Jeopardy,"(2, 2)",BUSINESS & INDUSTRY,14,"(400,)",False,"In 1914, 1-pound cartons of this product came on the market under the brand name Jolly Time",popcorn,1,0
2676,1996-04-01,David Sampugnaro game 1.,Double Jeopardy,"(3, 2)",COMPOSERS,6,"(400,)",False,"Court composer Michel-Richard De Lalande gave harpsichord lessons to this ""Sun King""'s daughters",Louis XIV,1,0
2676,1996-04-01,David Sampugnaro game 1.,Double Jeopardy,"(4, 2)",TRAVEL & TOURISM,4,"(400,)",False,"Including the statue, Nelson's Column towers 185 feet above this London square",Trafalgar Square,1,0
