epNum,airDate,extra_info,round_name,coord,category,order,value,daily_double,question,answer,correctAttempts,wrongAttempts
4852,2005-10-18,,Jeopardy,"(1, 1)",CAPITALS AT STATEHOOD,2,"(200,)",False,Augusta,Georgia,1,1
4852,2005-10-18,,Jeopardy,"(2, 1)",'60s POP QUIZ,1,"(200,)",False,"On the Mamas & the Papas' last Top 40 hit, ""Dream A Little Dream Of Me"", she got top billing",Mama Cass,1,0
4852,2005-10-18,,Jeopardy,"(3, 1)",ANNUAL EVENTS,16,"(200,)",False,"Michigan claims the nation's oldest one, starting in 1849; don't miss the pig races or the midway",a state fair,1,0
4852,2005-10-18,,Jeopardy,"(4, 1)",ROMANCE NOVELIST HISTORY BOOK,3,"(200,)",False,She knew it was over; Octavian had rejected her advances.  The asp awaited; she'd be buried with her love forevermore,Cleopatra,1,0
4852,2005-10-18,,Jeopardy,"(5, 1)",LET'S GO CRUISING,22,"(200,)",False,Princess Cruises now offer scuba & volleyball as well as this beloved game that uses cues to push disks,shuffleboard,1,0
4852,2005-10-18,,Jeopardy,"(6, 1)",ODD WORDS,12,"(200,)",False,"Solfatara, a gas-belching volcanic vent, is partly from the Italian for this element",sulfur,1,0
4852,2005-10-18,,Jeopardy,"(1, 2)",CAPITALS AT STATEHOOD,27,"(400,)",False,Portland,Maine,1,0
4852,2005-10-18,,Jeopardy,"(2, 2)",'60s POP QUIZ,5,"(400,)",False,"In 1968 this film star turned pop star with the song heard here""MacArthur's Park is melting in the dark /All the sweet, green icing flowing down...""",Richard Harris,1,0
4852,2005-10-18,,Jeopardy,"(3, 2)",ANNUAL EVENTS,17,"(400,)",False,"(Jimmy of the Clue Crew holds up a lantern.)  Lanterns are popular in Cairo's bazaar right now, as they're a symbol of this holy month of daylight fasting",Ramadan,1,0
4852,2005-10-18,,Jeopardy,"(4, 2)",ROMANCE NOVELIST HISTORY BOOK,4,"(400,)",False,"Mary had caught this lawyer's eye & wed him on Nov. 4, 1842.  But would her growing madness doom them both?",Lincoln,1,0
4852,2005-10-18,,Jeopardy,"(5, 2)",LET'S GO CRUISING,23,"(400,)",False,"The person who handles passengers' accounts; Gopher on ""The Love Boat"" was an assistant one",a purser,1,1
4852,2005-10-18,,Jeopardy,"(6, 2)",ODD WORDS,13,"(400,)",False,"Popular with kids, dactylonomy is the practice of counting this way",with your fingers,1,0
4852,2005-10-18,,Jeopardy,"(1, 3)",CAPITALS AT STATEHOOD,28,"(600,)",False,Huntsville,Alabama,1,0
4852,2005-10-18,,Jeopardy,"(2, 3)",'60s POP QUIZ,6,"(600,)",False,"According to the title of a 1967 hit, it's what The Young Rascals were doing ""On A Sunday Afternoon""","""Groovin\'""",0,3
4852,2005-10-18,,Jeopardy,"(3, 3)",ANNUAL EVENTS,18,"(600,)",False,People who gather each New Year's Day for a swim in frigid water are called this animal's club,a polar bear,1,0
4852,2005-10-18,,Jeopardy,"(4, 3)",ROMANCE NOVELIST HISTORY BOOK,9,"(600,)",False,"It was WWI. Her new name meant ""eye of the dawn"" & she felt reborn.  Oh, how she loved German military men!",Mata Hari,1,0
4852,2005-10-18,,Jeopardy,"(5, 3)",LET'S GO CRUISING,24,"(600,)",False,This Virgin Island with its city of Charlotte Amalie is among the most popular Caribbean ports of call,St. Thomas,0,3
4852,2005-10-18,,Jeopardy,"(6, 3)",ODD WORDS,14,"(600,)",False,A canephora is a statue of a woman bearing one of these on her head,a basket,0,3
4852,2005-10-18,,Jeopardy,"(1, 4)",CAPITALS AT STATEHOOD,29,"(800,)",False,Guthrie,Oklahoma,0,3
4852,2005-10-18,,Jeopardy,"(2, 4)",'60s POP QUIZ,7,"(1000,)",True,"In a 3-year period in the 1960s, she had 15 Top 40 hits, including the one heard here""My love is warmer than the warmest sunshine /Softer than a sigh /My love is deeper than the deepest ocean...""",Petula Clark,1,0
4852,2005-10-18,,Jeopardy,"(3, 4)",ANNUAL EVENTS,19,"(800,)",False,"In 1960 this ""royal"" krewe became the first to throw doubloons in New Orleans' Mardi Gras parade",the Rex Krewe,0,3
4852,2005-10-18,,Jeopardy,"(4, 4)",ROMANCE NOVELIST HISTORY BOOK,10,"(800,)",False,"June 20, 1791.  She and Louis fled in the night. But a man recognized Louis, whose face was literally on the money",Marie Antoinette,1,0
4852,2005-10-18,,Jeopardy,"(5, 4)",LET'S GO CRUISING,25,"(800,)",False,"You can sail from Southampton on this Cunard liner that has covered 5.3 mil. nautical miles, a record for any ship",the QE2,1,0
4852,2005-10-18,,Jeopardy,"(6, 4)",ODD WORDS,15,"(800,)",False,"By definition in a style of painting called grisaille, only shades of this color are used",gray,1,0
4852,2005-10-18,,Jeopardy,"(2, 5)",'60s POP QUIZ,8,"(1000,)",False,"This Zager & Evans hit about the future is subtitled ""Exordium & Terminus""","""In The Year 2525""",1,0
4852,2005-10-18,,Jeopardy,"(3, 5)",ANNUAL EVENTS,20,"(1000,)",False,"English profs rub elbow patches at the 122-year-old annual convention of the MLA, short for this",the Modern Language Association,0,3
4852,2005-10-18,,Jeopardy,"(4, 5)",ROMANCE NOVELIST HISTORY BOOK,11,"(1000,)",False,"Odysseus had been gone 20 years, even after she'd given him a son, Telemachus.  Yet she knew someday, Odie would return",Penelope,1,0
4852,2005-10-18,,Jeopardy,"(5, 5)",LET'S GO CRUISING,26,"(1000,)",False,"Term for a woman who christens a cruise ship, like Kim Cattral for Norwegian Dawn & Judi Dench for Carnival Legend",the godmother,0,3
4852,2005-10-18,,Jeopardy,"(6, 5)",ODD WORDS,21,"(1000,)",False,"From the French for ""to go out"", it can mean to sally forth, or a combat mission by a single military plane",a sortie,1,0
4852,2005-10-18,,Double Jeopardy,"(1, 1)",ASIA,3,"(400,)",False,"The source of the Lena River, one of Russia's longest, lies less than 10 miles from this huge Siberian lake",Lake Baikal,1,0
4852,2005-10-18,,Double Jeopardy,"(2, 1)",SITCOMS,4,"(400,)",False,"Jason Bateman is Michael Bluth, the stable family member in this Emmy-winning Fox comedy",Arrested Development,1,0
4852,2005-10-18,,Double Jeopardy,"(3, 1)",THE GREAT & NEAR-GREAT,26,"(400,)",False,This Minnesotan ran for the 1968 Democratic nomination & ran in 1976 as an independent,Eugene McCarthy,0,3
4852,2005-10-18,,Double Jeopardy,"(4, 1)",WHAT'S THAT SUPPOSED TO BE?,12,"(400,)",False,Cremora,cream (creamer accepted),1,0
4852,2005-10-18,,Double Jeopardy,"(5, 1)",DOG TOWNS,19,"(400,)",False,The great city of Dane is near Madison in this last state carved out of the Northwest Territory,Wisconsin,1,0
4852,2005-10-18,,Double Jeopardy,"(6, 1)","""Z"" BOYS",1,"(400,)",False,"This ""Follies"" producer who helped create the showgirl tradition used the slogan ""Glorifying the American girl""",Ziegfeld,1,0
4852,2005-10-18,,Double Jeopardy,"(1, 2)",ASIA,10,"(800,)",False,"Legend says an empress in 2640 B.C. discovered how to produce this, & put the Chinese on the ""road"" of trade",silk,1,0
4852,2005-10-18,,Double Jeopardy,"(2, 2)",SITCOMS,5,"(800,)",False,Mike O'Malley & Anthony Clark play brothers-in-law on this CBS sitcom,"Yes, Dear",1,0
4852,2005-10-18,,Double Jeopardy,"(3, 2)",THE GREAT & NEAR-GREAT,27,"(800,)",False,My name is Inigo de Onaz y Loyola! You know me better under this name!  Prepare to pray!,St. Ignatius Loyola,1,0
4852,2005-10-18,,Double Jeopardy,"(4, 2)",WHAT'S THAT SUPPOSED TO BE?,13,"(800,)",False,Sizzlean,bacon,1,0
4852,2005-10-18,,Double Jeopardy,"(5, 2)",DOG TOWNS,20,"(800,)",False,Fly into the Akita Airport to lap up the sights in Akita on the East Sea in this country,Japan,1,0
4852,2005-10-18,,Double Jeopardy,"(6, 2)","""Z"" BOYS",2,"(800,)",False,"This German optician's name is on digital camera lenses, though he died in 1888",(Carl) Zeiss,1,0
4852,2005-10-18,,Double Jeopardy,"(1, 3)",ASIA,11,"(1200,)",False,More than 16 million Vietnamese live in this river's delta,the Mekong,1,0
4852,2005-10-18,,Double Jeopardy,"(2, 3)",SITCOMS,6,"(1200,)",False,"Based on a BBC show, this sitcom takes place at the Dunder Mifflin Paper Supply Company in Scranton, Penn.",The Office,1,0
4852,2005-10-18,,Double Jeopardy,"(3, 3)",THE GREAT & NEAR-GREAT,28,"(1200,)",False,In 1792 this British captain finally managed to bring breadfruit to the Americas,Bligh,1,1
4852,2005-10-18,,Double Jeopardy,"(4, 3)",WHAT'S THAT SUPPOSED TO BE?,16,"(1200,)",False,Rock group Achtung Babies,U2,1,0
4852,2005-10-18,,Double Jeopardy,"(5, 3)",DOG TOWNS,21,"(1200,)",False,"The Casa of the ""Royal Dog of the Americas"" would be in this city twice occupied by American troops in the 1840s",Chihuahua,0,3
4852,2005-10-18,,Double Jeopardy,"(6, 3)","""Z"" BOYS",9,"(1200,)",False,"This ""Germinal"" novelist defended the Impressionists in newspaper articles",Emile Zola,1,0
4852,2005-10-18,,Double Jeopardy,"(1, 4)",ASIA,14,"(2000,)",True,"It consists of Abu Dhabi, Dubai, Ajman, Ra's Al Khaymah, Ash Shariqah, Umm Al Qaywayn & Al Fujayrah",the United Arab Emirates,1,0
4852,2005-10-18,,Double Jeopardy,"(2, 4)",SITCOMS,7,"(1600,)",False,"This title character was dad to Mearth, played by Jonathan Winters",Mork,1,0
4852,2005-10-18,,Double Jeopardy,"(3, 4)",THE GREAT & NEAR-GREAT,29,"(1400,)",True,"In his effort to unite his nation, he won battles at Calatafimi & Milazzo in 1860",Garibaldi,1,0
4852,2005-10-18,,Double Jeopardy,"(4, 4)",WHAT'S THAT SUPPOSED TO BE?,17,"(1600,)",False,Peltex products,fur coats,0,3
4852,2005-10-18,,Double Jeopardy,"(5, 4)",DOG TOWNS,22,"(1600,)",False,"We hope you retrieve the name of this breed, also a city in the Philippines & a region of Northeast Canada",Labrador,1,0
4852,2005-10-18,,Double Jeopardy,"(6, 4)","""Z"" BOYS",24,"(1600,)",False,This agrarian reformer who sided with Pancho Villa is considered a Mexican national hero,(Emiliano) Zapata,1,0
4852,2005-10-18,,Double Jeopardy,"(1, 5)",ASIA,15,"(2000,)",False,"This ancient Sumerian city's ruins were first excavated in the 1850s, when the Ziggurat of Nanna was discovered",Ur,1,0
4852,2005-10-18,,Double Jeopardy,"(2, 5)",SITCOMS,8,"(2000,)",False,"This actress played the perenially perky Corky Sherwood on ""Murphy Brown""",Faith Ford,1,0
4852,2005-10-18,,Double Jeopardy,"(4, 5)",WHAT'S THAT SUPPOSED TO BE?,18,"(2000,)",False,The mineral red spinel,rubies,0,3
4852,2005-10-18,,Double Jeopardy,"(5, 5)",DOG TOWNS,23,"(2000,)",False,"When Lassie wants to visit Collie, she takes a boat on the Indian Ocean to Bunbury on the west coast of this country",Australia,0,3
4852,2005-10-18,,Double Jeopardy,"(6, 5)","""Z"" BOYS",25,"(2000,)",False,"This N.Y. free-jazz saxophonist heard here wrote tribute songs to Ennio Morricone, Sonny Clark & Ornette Coleman",John Zorn,0,3
4852,2005-10-18,,Final Jeopardy,"(1, 1)",ACADEMY AWARD NOMINATIONS,0,"(7000, 10595, 10000)",False,"He was nominated for Best Actor 5 times in the 1950s, the most for any man in one decade",Marlon Brando,0,3
4883,2005-11-30,Vik Vaz game 3.,Jeopardy,"(1, 1)",CUBAN HISTORY,1,"(200,)",False,"On July 26, 1953 this future president & 150 followers attacked one of Cuba's major military bases",Castro,1,0
4883,2005-11-30,Vik Vaz game 3.,Jeopardy,"(2, 1)",WOMEN IN SONG,2,"(200,)",False,"From 1965:""Sont les mots qui vont tres bien ensemble""",Michelle,1,0
4883,2005-11-30,Vik Vaz game 3.,Jeopardy,"(3, 1)",-OLOGY WHIZ,30,"(200,)",False,Sedimentology is a branch of this -ology,geology,1,0
4883,2005-11-30,Vik Vaz game 3.,Jeopardy,"(4, 1)",MATTERS OF THE ART,28,"(200,)",False,He created the 1931 oil-on-canvas piece seen here,(Salvador) Dalí,1,0
4883,2005-11-30,Vik Vaz game 3.,Jeopardy,"(5, 1)",SECRETS OF THE CIA,25,"(200,)",False,"The one-day ""Teenagers in the Kitchen"" course focuses on this food & the dough for it",pizza,1,0
4883,2005-11-30,Vik Vaz game 3.,Jeopardy,"(6, 1)","ENDS IN ""G""",7,"(200,)",False,"A small snail-like mollusk that has no shell, or a metal disk often used illegally in vending machines",a slug,1,0
4883,2005-11-30,Vik Vaz game 3.,Jeopardy,"(1, 2)",CUBAN HISTORY,8,"(400,)",False,Cuba first came under Spanish control in this century,the 16th century,1,0
4883,2005-11-30,Vik Vaz game 3.,Jeopardy,"(2, 2)",WOMEN IN SONG,3,"(400,)",False,"Neil Diamond:""Hands, touchin' hands, reachin' out, touchin' me, touchin' you...""",Sweet Caroline,1,0
4883,2005-11-30,Vik Vaz game 3.,Jeopardy,"(3, 2)",-OLOGY WHIZ,29,"(400,)",False,"At Cornell, ""Intuitive Judgment"" & ""Comparative Cognition"" are courses in this department",psychology,1,0
4883,2005-11-30,Vik Vaz game 3.,Jeopardy,"(4, 2)",MATTERS OF THE ART,27,"(400,)",False,Items recently uncovered at her home & museum include dresses from Oaxaca & earrings probably from Picasso,Frida Kahlo,1,0
4883,2005-11-30,Vik Vaz game 3.,Jeopardy,"(5, 2)",SECRETS OF THE CIA,18,"(400,)",False,"No soup for you at the CIA unless you learn how to make this, the liquid upon which soup is built",broth,1,0
4883,2005-11-30,Vik Vaz game 3.,Jeopardy,"(6, 2)","ENDS IN ""G""",12,"(400,)",False,The Gate of Heavenly Peace lies at the southern edge of this capital's Imperial City,Beijing,1,0
