epNum,airDate,extra_info,round_name,coord,category,order,value,daily_double,question,answer,correctAttempts,wrongAttempts
733,1987-11-11,1987 Tournament of Champions quarterfinal game 3.,Jeopardy,"(1, 1)",THE BIBLE,8,"(100,)",False,It's referred to in the New Testament as the Scriptures,the Torah (or the Pentateuch),1,0
733,1987-11-11,1987 Tournament of Champions quarterfinal game 3.,Jeopardy,"(2, 1)",SCANDALS,1,"(100,)",False,She's doing commercials for No Excuses sportswear following her fling with Gary Hart,Donna Rice,1,0
733,1987-11-11,1987 Tournament of Champions quarterfinal game 3.,Jeopardy,"(3, 1)",GIRLS IN SONG,17,"(100,)",False,"In various songs, she was a hit for Jimmy Clanton, Shocking Blue, Bananarama & Frankie Avalon",Venus,1,0
733,1987-11-11,1987 Tournament of Champions quarterfinal game 3.,Jeopardy,"(4, 1)",PALINDROMES,19,"(100,)",False,"Possibly from cuckoo, it's an eccentric or zany person",Kook,1,1
733,1987-11-11,1987 Tournament of Champions quarterfinal game 3.,Jeopardy,"(5, 1)",PARKS,2,"(100,)",False,This country's Kruger National Park is its most popular tourist attraction,South Africa,1,0
733,1987-11-11,1987 Tournament of Champions quarterfinal game 3.,Jeopardy,"(6, 1)",RECREATION,10,"(100,)",False,"""Wiping out"" her opposition, Joyce Hoffman of the U.S. became the first person to win two world titles in this sport",surfing,1,0
733,1987-11-11,1987 Tournament of Champions quarterfinal game 3.,Jeopardy,"(1, 2)",THE BIBLE,9,"(200,)",False,"God said this man, childless at the time, would have as many descendants as the number of stars in heaven",Abraham,1,0
733,1987-11-11,1987 Tournament of Champions quarterfinal game 3.,Jeopardy,"(2, 2)",SCANDALS,4,"(200,)",False,The office of Baseball Commisioner was established in 1920 due to this 1919 event,Black Sox Scandal,1,0
733,1987-11-11,1987 Tournament of Champions quarterfinal game 3.,Jeopardy,"(3, 2)",GIRLS IN SONG,18,"(200,)",False,Two of four girls' names mentioned in titles of Elton John Top 10 hits,"(2 of) Bennie, Jeannie, Lucy & Nikita",0,3
733,1987-11-11,1987 Tournament of Champions quarterfinal game 3.,Jeopardy,"(4, 2)",PALINDROMES,24,"(200,)",False,"Words that complete the palindromic phrase ""Niagara o' roar""",roar again,0,3
733,1987-11-11,1987 Tournament of Champions quarterfinal game 3.,Jeopardy,"(5, 2)",PARKS,3,"(200,)",False,This city's Forest Park was the site of the 1904 Louisiana Purchase exposition,St. Louis,1,1
733,1987-11-11,1987 Tournament of Champions quarterfinal game 3.,Jeopardy,"(6, 2)",RECREATION,11,"(200,)",False,It's the only martial art that's an Olympic event,judo,1,0
