epNum,airDate,extra_info,round_name,coord,category,order,value,daily_double,question,answer,correctAttempts,wrongAttempts
4518,2004-04-07,Chris Miller game 5.,Jeopardy,"(1, 1)",PIECES OF APRIL,12,"(200,)",False,"This silversmith made an historic midnight ride April 18, 1775",Paul Revere,1,0
4518,2004-04-07,Chris Miller game 5.,Jeopardy,"(2, 1)",NAME THE OLYMPIC SPORT,6,"(200,)",False,"Shorts,10 or 12-ounce gloves,protective headgear",boxing,1,0
4518,2004-04-07,Chris Miller game 5.,Jeopardy,"(3, 1)",WHERE AM I?,25,"(200,)",False,"(Sofia of the Clue Crew)  I'm in this city often called ""The Queen of the Adriatic""",Venice,1,0
4518,2004-04-07,Chris Miller game 5.,Jeopardy,"(4, 1)",CIGARETTE LORE,26,"(200,)",False,"After complaints that it attracted young smokers, R.J. Reynolds dropped this animated animal character",Joe Camel,1,0
4518,2004-04-07,Chris Miller game 5.,Jeopardy,"(5, 1)",PEOPLE,13,"(200,)",False,"June 30, 2003:This royal vies with movie stars to top the list of the ""25 Hottest Bachelors""",Prince William,1,0
4518,2004-04-07,Chris Miller game 5.,Jeopardy,"(6, 1)","""P"" & ""P""",1,"(200,)",False,"In other words, a slumberwear celebration",pajama party,1,0
4518,2004-04-07,Chris Miller game 5.,Jeopardy,"(1, 2)",PIECES OF APRIL,20,"(400,)",False,"Bob Ford collected a reward after shooting this man dead April 3, 1882",Jesse James,1,1
4518,2004-04-07,Chris Miller game 5.,Jeopardy,"(2, 2)",NAME THE OLYMPIC SPORT,7,"(400,)",False,"Landing area,crossbar,long flexible staff",pole vault,1,0
4518,2004-04-07,Chris Miller game 5.,Jeopardy,"(3, 2)",WHERE AM I?,24,"(400,)",False,(Cheryl)  I'm in this European city at a monument inspired by the Acropolis,Berlin (the Brandenburg Gate),1,2
4518,2004-04-07,Chris Miller game 5.,Jeopardy,"(4, 2)",CIGARETTE LORE,27,"(400,)",False,"In the Old West, a ""prayer book"" was a cowboy's pack of these cigarette-making accessories",rolling papers,1,1
4518,2004-04-07,Chris Miller game 5.,Jeopardy,"(5, 2)",PEOPLE,14,"(400,)",False,"Nov. 6, 1978:This ex-urban guerrilla ""From Inside Prison, the Exclusive Story of Her Romance with Her Bodyguard""",Patty Hearst,1,0
4518,2004-04-07,Chris Miller game 5.,Jeopardy,"(6, 2)","""P"" & ""P""",2,"(400,)",False,"A small stitch used in embroidery, its name is French for ""small stitch""",petit point,0,3
4518,2004-04-07,Chris Miller game 5.,Jeopardy,"(1, 3)",PIECES OF APRIL,10,"(600,)",False,"On April 30, 1900 he died bravely with one hand on the brake lever of the Cannonball Express",Casey Jones,1,0
4518,2004-04-07,Chris Miller game 5.,Jeopardy,"(2, 3)",NAME THE OLYMPIC SPORT,8,"(600,)",False,"A sled weighing no more than 50 pounds,a steep hill,nerves of steel",luge,1,0
4518,2004-04-07,Chris Miller game 5.,Jeopardy,"(3, 3)",WHERE AM I?,17,"(600,)",False,"If I'm standing nervously under the ""Torre Pendente"", I'm in this Italian city on the Arno River",Pisa,0,3
4518,2004-04-07,Chris Miller game 5.,Jeopardy,"(4, 3)",CIGARETTE LORE,28,"(600,)",False,Act I of a Bizet opera takes place in a Seville square near a cigarette factory where this title character works,Carmen,1,0
4518,2004-04-07,Chris Miller game 5.,Jeopardy,"(5, 3)",PEOPLE,15,"(600,)",False,"May 8, 1989:Chemist Stanley Pons stirs up science ""with His Stunning Claim to Have Achieved"" this",cold fusion,1,0
4518,2004-04-07,Chris Miller game 5.,Jeopardy,"(6, 3)","""P"" & ""P""",3,"(600,)",False,"If you want to produce your CD where Prince produces his, rent a studio here in Chanhassen, Minnesota",Paisley Park,1,0
4518,2004-04-07,Chris Miller game 5.,Jeopardy,"(1, 4)",PIECES OF APRIL,21,"(2200,)",True,"At an auction in April 1978, one of these books sold for $2 million, then a record for a printed book",Gutenberg Bible,1,0
4518,2004-04-07,Chris Miller game 5.,Jeopardy,"(2, 4)",NAME THE OLYMPIC SPORT,9,"(800,)",False,"2 teams of 6,an over 7-foot-high net",volleyball,1,0
4518,2004-04-07,Chris Miller game 5.,Jeopardy,"(3, 4)",WHERE AM I?,18,"(800,)",False,(Cheryl of the Clue Crew)  I'm in this Rhode Island city that's home to the International Tennis Hall of Fame,Newport,1,1
4518,2004-04-07,Chris Miller game 5.,Jeopardy,"(4, 4)",CIGARETTE LORE,29,"(800,)",False,"On a tour of Europe, Annie Oakley once shot a cigarette from the mouth of this future German kaiser",Kaiser Wilhelm,1,0
4518,2004-04-07,Chris Miller game 5.,Jeopardy,"(5, 4)",PEOPLE,16,"(800,)",False,In 1997 People was on the crime beat with this victim,(Gianni) Versace,1,0
4518,2004-04-07,Chris Miller game 5.,Jeopardy,"(6, 4)","""P"" & ""P""",4,"(800,)",False,"If a pencil pusher worries so much over his books that he becomes miserly, he turns into one of these",penny pincher,1,0
4518,2004-04-07,Chris Miller game 5.,Jeopardy,"(1, 5)",PIECES OF APRIL,22,"(1000,)",False,"On April 7, 1805 Beethoven premiered this symphony that was inspired by Napoleon","""Eroica""",0,3
4518,2004-04-07,Chris Miller game 5.,Jeopardy,"(2, 5)",NAME THE OLYMPIC SPORT,11,"(1000,)",False,"Floor area,bodysuit,a ball, a hoop or a ribbon",rhythmic gymnastics,1,0
4518,2004-04-07,Chris Miller game 5.,Jeopardy,"(3, 5)",WHERE AM I?,19,"(1000,)",False,(Sarah of the Clue Crew)  I'm in this city that FedEx bases its headquarters due to its location & good weather,Memphis,1,0
4518,2004-04-07,Chris Miller game 5.,Jeopardy,"(4, 5)",CIGARETTE LORE,30,"(1000,)",False,"In addition to jeweled easter eggs, this famous Russian goldsmith designed cigarette boxes & carved animals",Faberge,1,0
4518,2004-04-07,Chris Miller game 5.,Jeopardy,"(5, 5)",PEOPLE,23,"(1000,)",False,"April 2, 1990: Hollywood stars protest this pesticide ""Which Comes in on Medfly Wings and a Sprayer""",malathion,0,3
4518,2004-04-07,Chris Miller game 5.,Jeopardy,"(6, 5)","""P"" & ""P""",5,"(1000,)",False,A government that spends in order to increase income & employment is doing this,priming the pump,1,0
4518,2004-04-07,Chris Miller game 5.,Double Jeopardy,"(1, 1)",BALLET,29,"(400,)",False,"In 1973 Twyla Tharp choreographed ""Deuce Coupe"" for the Joffrey Ballet with music by this group",the Beach Boys,1,0
4518,2004-04-07,Chris Miller game 5.,Double Jeopardy,"(2, 1)",FILMS OF THE '50s,30,"(400,)",False,Bette Davis starred in this 1950 movie about theatrical backstabbing,All About Eve,1,0
4518,2004-04-07,Chris Miller game 5.,Double Jeopardy,"(3, 1)",IT'S A GAS,1,"(400,)",False,"When you squirt whipped cream from an aerosol can, this laughing gas often used as an anesthetic is the propellant",nitrous oxide,1,0
4518,2004-04-07,Chris Miller game 5.,Double Jeopardy,"(4, 1)","ANIMALS, ANIMALS, ANIMALS",20,"(400,)",False,The DC-9 owned by Hugh Hefner was nicknamed the Big this,Bunny,1,0
4518,2004-04-07,Chris Miller game 5.,Double Jeopardy,"(5, 1)","MYTH, ALL ""O"", GEE!",14,"(400,)",False,You had to mount this mountain to visit Zeus at home,Olympus,1,0
4518,2004-04-07,Chris Miller game 5.,Double Jeopardy,"(6, 1)",BACKWORDS,6,"(400,)",False,I'll flog the next person who tells me how relaxing this game is,golf (for flog),1,0
4518,2004-04-07,Chris Miller game 5.,Double Jeopardy,"(1, 2)",BALLET,28,"(800,)",False,In 1980 Marjorie Tallchief helped this older sister found the Chicago City Ballet,Maria Tallchief,1,0
4518,2004-04-07,Chris Miller game 5.,Double Jeopardy,"(2, 2)",FILMS OF THE '50s,11,"(800,)",False,"In ""And God Created Woman"" Jean-Louis Trintignant has his hands full with this 18-year-old bride",(Brigitte) Bardot,1,0
4518,2004-04-07,Chris Miller game 5.,Double Jeopardy,"(3, 2)",IT'S A GAS,2,"(800,)",False,"This marsh gas is the chief substance in firedamp, a gas that causes mine explosions",methane,1,0
4518,2004-04-07,Chris Miller game 5.,Double Jeopardy,"(4, 2)","ANIMALS, ANIMALS, ANIMALS",27,"(800,)",False,"It's the row in Charleston, South Carolina in which ""Porgy & Bess"" is set",Catfish Row,1,0
4518,2004-04-07,Chris Miller game 5.,Double Jeopardy,"(5, 2)","MYTH, ALL ""O"", GEE!",16,"(800,)",False,Ulysses is an alternative name for this Greek hero,Odysseus,1,0
4518,2004-04-07,Chris Miller game 5.,Double Jeopardy,"(6, 2)",BACKWORDS,7,"(800,)",False,This school probably makes students bring a doctor's note to get out of cricket practice,Eton (for note),1,0
4518,2004-04-07,Chris Miller game 5.,Double Jeopardy,"(1, 3)",BALLET,25,"(1200,)",False,A prima ballerina is the star female dancer of a ballet company; this French term refers to the star male dancer,premiere dancer,0,3
