epNum,airDate,extra_info,round_name,coord,category,order,value,daily_double,question,answer,correctAttempts,wrongAttempts
6956,2014-12-08,,Jeopardy,"(1, 1)",SHAKESPEAREAN WHO SAID IT?,4,"(200,)",False,"""I, the son of a dear father murdered, prompted to my revenge by Heaven and Hell""",Hamlet,1,0
6956,2014-12-08,,Jeopardy,"(2, 1)",ANAGRAMS OF EACH OTHER,29,"(200,)",False,A wild canine & a type of domesticated bird it might enjoy,wolf & fowl,1,0
6956,2014-12-08,,Jeopardy,"(3, 1)",THE NICK OF TIME,28,"(200,)",False,In 1905 this czar reluctantly said OK to creating a national representative assembly called the Duma,Nicholas II,1,0
6956,2014-12-08,,Jeopardy,"(4, 1)",STATES BY COUNTIES,9,"(200,)",False,"Calvert,Somerset,Anne Arundel",Maryland,1,1
6956,2014-12-08,,Jeopardy,"(5, 1)","""DANCE"" MUSIC",8,"(200,)",False,"""China Girl"", ""Modern Love"" & the title track were hits off this David Bowie album",Let\'s Dance,1,0
6956,2014-12-08,,Jeopardy,"(1, 2)",SHAKESPEAREAN WHO SAID IT?,10,"(400,)",False,"""Shall we their fond pageant see?  Lord, what fools these mortals be!""",Puck,0,3
6956,2014-12-08,,Jeopardy,"(2, 2)",ANAGRAMS OF EACH OTHER,17,"(400,)",False,To knock down the pins & to extinguish the candles,bowl & blow,0,3
6956,2014-12-08,,Jeopardy,"(3, 2)",THE NICK OF TIME,21,"(400,)",False,"In this classic novel narrator Nick Carraway tells us, ""So we drove on toward death through the cooling twilight""",The Great Gatsby,1,0
6956,2014-12-08,,Jeopardy,"(4, 2)",STATES BY COUNTIES,11,"(400,)",False,"Jefferson,Franklin,Allegheny",Pennsylvania,1,0
6956,2014-12-08,,Jeopardy,"(5, 2)","""DANCE"" MUSIC",1,"(400,)",False,"The Drifters sang, ""But don't forget who's taking you home and in whose arms you're gonna be, so darlin'"" do this title action",save the last dance for me,1,0
6956,2014-12-08,,Jeopardy,"(6, 2)",POST OFFICE,6,"(400,)",False,"(Sarah of the Clue Crew presents from the U.S. Post Office in Chicago, IL.)  In 1885, it cost 2 cents to mail a letter; today, it's 49 cents--a 2,350% increase, but still a bargain, & any future increases will be indexed to this economic factor",inflation,1,0
6956,2014-12-08,,Jeopardy,"(1, 3)",SHAKESPEAREAN WHO SAID IT?,24,"(600,)",False,"""The Thane of Fife had a wife; where is she now? What, will these hands ne'er be clean?""",Lady MacBeth,1,0
6956,2014-12-08,,Jeopardy,"(2, 3)",ANAGRAMS OF EACH OTHER,18,"(600,)",False,An Olympian figure & a Middle East canal,Zeus & Suez,1,0
6956,2014-12-08,,Jeopardy,"(3, 3)",THE NICK OF TIME,22,"(600,)",False,"In 2008, this man seen here married a supermodel; ooh, la, la, it was good to be president",Nicolas Sarkozy,1,0
6956,2014-12-08,,Jeopardy,"(4, 3)",STATES BY COUNTIES,12,"(600,)",False,"Marlboro,Pickens,Spartanburg",South Carolina,1,1
6956,2014-12-08,,Jeopardy,"(5, 3)","""DANCE"" MUSIC",2,"(600,)",False,"Van Morrison asked, ""Can I just have one more"" this ""with you, my love?""",moondance,1,0
6956,2014-12-08,,Jeopardy,"(6, 3)",POST OFFICE,7,"(600,)",False,"(Jimmy of the Clue Crew presents from the U.S. Post Office in Chicago, IL.)  The United States Post Office operates one of the largest civilian fleets in the world, & is going greener with many vehicles powered by alternative fuels like propane, ethanol & CNG, the compressed type of this fuel",natural gas,1,0
6956,2014-12-08,,Jeopardy,"(1, 4)",SHAKESPEAREAN WHO SAID IT?,25,"(1200,)",True,"""Sure, I shall never marry like my sisters, to love my father all""",Cordelia,0,1
6956,2014-12-08,,Jeopardy,"(2, 4)",ANAGRAMS OF EACH OTHER,19,"(800,)",False,A mobile home & a second chance in court,trailer & retrial,1,0
6956,2014-12-08,,Jeopardy,"(3, 4)",THE NICK OF TIME,23,"(800,)",False,"In 1938 Dashell Hammett created this amateur detective & husband in ""The Thin Man""",Nick & Nora Charles,2,0
6956,2014-12-08,,Jeopardy,"(4, 4)",STATES BY COUNTIES,13,"(800,)",False,"Cimarron,Kiowa,Choctaw",Oklahoma,0,3
6956,2014-12-08,,Jeopardy,"(5, 4)","""DANCE"" MUSIC",3,"(800,)",False,"A 2010 episode of ""Glee"" featured Artie's fantasy of a song & dance number at the mall to this Men Without Hats hit","""The Safety Dance""",1,0
6956,2014-12-08,,Jeopardy,"(6, 4)",POST OFFICE,16,"(800,)",False,"(Sarah of the Clue Crew presents from the U.S. Post Office in Chicago, IL.)  Collectors know there are three main types of stamps: definitives, printed in large quantities; specials, used for holidays; & these, which honor a person, subject or event important to American life",commemorative,1,0
6956,2014-12-08,,Jeopardy,"(1, 5)",SHAKESPEAREAN WHO SAID IT?,26,"(1000,)",False,"""Here in this island we arrived, and have I, thy schoolmaster, made thee more profit than any princesses can""",Prospero,1,0
6956,2014-12-08,,Jeopardy,"(2, 5)",ANAGRAMS OF EACH OTHER,20,"(1000,)",False,An insatiable desire for money & a yard tool,greed & edger,0,3
6956,2014-12-08,,Jeopardy,"(3, 5)",THE NICK OF TIME,27,"(1000,)",False,"Punning on a word for a soccer field, Nick Hornsby gave a book this 2-word title referring to intensity",Fever Pitch,1,0
6956,2014-12-08,,Jeopardy,"(4, 5)",STATES BY COUNTIES,15,"(1000,)",False,"Tallahatchie,Yazoo,Jasper",Mississippi,1,0
6956,2014-12-08,,Jeopardy,"(5, 5)","""DANCE"" MUSIC",5,"(1000,)",False,"The ""Dirty Dancing"" soundtrack includes The Contours singing, ""Do you love me"" these 5 words",now that I can dance,1,0
6956,2014-12-08,,Jeopardy,"(6, 5)",POST OFFICE,14,"(1000,)",False,"(Jimmy of the Clue Crew presents from the U.S. Post Office in Chicago, IL.)  The United States postal service's processing of almost 160 billion pieces of mail annually begins with giant sorting machines; mail is first separated by shape & size, a process called this, like winnowing animals from a herd",culling,1,0
6956,2014-12-08,,Double Jeopardy,"(1, 1)",TOOTHPASTE,1,"(400,)",False,"Inspired by artists' paints, in 1892 Dr. Washington Sheffield was the 1st to sell tooth-paste in these",tubes,1,1
6956,2014-12-08,,Double Jeopardy,"(2, 1)",CREST,16,"(400,)",False,"Though his family crest is a coronet, in 1782 he rejected the idea of becoming U.S. king",George Washington,1,0
6956,2014-12-08,,Double Jeopardy,"(3, 1)",CLOSE-UP,12,"(400,)",False,Mind the gap--he spends weekday mornings live with Kelly,Michael Strahan,1,0
6956,2014-12-08,,Double Jeopardy,"(4, 1)","""AIM""",4,"(400,)",False,A written statement disavowing responsibility,a disclaimer,1,0
6956,2014-12-08,,Double Jeopardy,"(5, 1)",REMBRANDT,7,"(400,)",False,Rembrandt was born in Leiden in this country in 1606,the Netherlands,1,0
6956,2014-12-08,,Double Jeopardy,"(6, 1)","AQUA, FRESH",21,"(400,)",False,"This river rises from Lake Victoria, a freshwater lake",the Nile,1,0
6956,2014-12-08,,Double Jeopardy,"(1, 2)",TOOTHPASTE,2,"(800,)",False,"""Stannous"" & ""sodium"" each precede this word in the names of cavity-fighting compounds",fluoride,1,0
6956,2014-12-08,,Double Jeopardy,"(2, 2)",CREST,17,"(800,)",False,"Lions on the British royal arms, like the crowned one on the crest, date back to the first king of this name","Richard (""the lion-hearted king"")",0,3
6956,2014-12-08,,Double Jeopardy,"(3, 2)",CLOSE-UP,13,"(800,)",False,Defense secretary Robert Gates said he looked into this world leader's eyes & saw a stone-cold killer,Vladimir Putin,1,0
6956,2014-12-08,,Double Jeopardy,"(4, 2)","""AIM""",5,"(800,)",False,Enthusiastic public approval & praise,acclaim,1,0
