epNum,airDate,extra_info,round_name,coord,category,order,value,daily_double,question,answer,correctAttempts,wrongAttempts
4689,2005-01-13,,Jeopardy,"(1, 1)",WORLD HISTORY,1,"(200,)",False,"This pair fled the Battle of Actium soon after fighting began, & their forces surrendered to Marcus Agrippa",Antony and Cleopatra,1,0
4689,2005-01-13,,Jeopardy,"(2, 1)",SONG STANDARDS,11,"(200,)",False,"Closely identified with Gene Kelly, this song was introduced by Cliff Edwards in ""The Hollywood Revue of 1929""","""Singin\' In The Rain""",1,0
4689,2005-01-13,,Jeopardy,"(3, 1)",FOOD-O & DRINK-O,26,"(200,)",False,"With its Jigglers recipes & all the neat new molds, this dessert is more fun to eat than ever",Jell-O,1,0
4689,2005-01-13,,Jeopardy,"(4, 1)",LEGAL LINGO,6,"(200,)",False,"This failure or omission may be culpable, criminal or gross",negligence,1,0
4689,2005-01-13,,Jeopardy,"(5, 1)","WRITE ON, GIRL!",16,"(200,)",False,"Under the name of A.M. Barnard, this ""Little Women"" author published Gothic tales like ""The Abbot's Ghost""",Louisa May Alcott,1,1
4689,2005-01-13,,Jeopardy,"(6, 1)",4-LETTER WORDS,21,"(200,)",False,"This type of ""goose chase"" is fruitless",wild,1,0
4689,2005-01-13,,Jeopardy,"(1, 2)",WORLD HISTORY,2,"(400,)",False,Around 981 this explorer was banned from Iceland for 3 years for killing a neighbor in a feud,Erik the Red,1,0
4689,2005-01-13,,Jeopardy,"(2, 2)",SONG STANDARDS,12,"(400,)",False,"Hoagy Carmichael wrote this ""stellar"" song's melody as a piano piece; Mitchell Parish later added lyrics","""Stardust""",1,0
4689,2005-01-13,,Jeopardy,"(3, 2)",FOOD-O & DRINK-O,27,"(400,)",False,At Starbucks they dilute this strong coffee with water to make Caffe Americano,espresso,1,0
4689,2005-01-13,,Jeopardy,"(4, 2)",LEGAL LINGO,7,"(400,)",False,Kids kept after school & prisoners awaiting trial are held in it,detention,1,0
4689,2005-01-13,,Jeopardy,"(5, 2)","WRITE ON, GIRL!",17,"(400,)",False,"She wrote ""American Star"" and ""Rock Star""; her actress-sister Joan wrote ""Star Quality""",Jackie Collins,1,0
4689,2005-01-13,,Jeopardy,"(6, 2)",4-LETTER WORDS,22,"(400,)",False,"It's a deep, involuntary intake of breath through a wide-open mouth when you're sleepy",yawn,1,0
4689,2005-01-13,,Jeopardy,"(1, 3)",WORLD HISTORY,3,"(1000,)",True,"From Aug. 19 to 21, 1991, this leader was placed under house arrest during an attempted coup by hardliners",(Mikhail) Gorbachev,1,0
4689,2005-01-13,,Jeopardy,"(2, 3)",SONG STANDARDS,13,"(600,)",False,"Kate Smith, the ""First Lady of Radio"", once had the exclusive rights to sing this song on the air","""God Bless America""",1,0
4689,2005-01-13,,Jeopardy,"(3, 3)",FOOD-O & DRINK-O,28,"(600,)",False,"On ""Seinfeld"", George's ATM password was this chocolate syrup",Bosco,0,3
4689,2005-01-13,,Jeopardy,"(4, 3)",LEGAL LINGO,8,"(600,)",False,"""L.S."" on a document indicates the spot where this object is to be affixed",Legal Seal,1,1
4689,2005-01-13,,Jeopardy,"(5, 3)","WRITE ON, GIRL!",18,"(600,)",False,Mine eyes have seen the glory of her being the first woman in the American Academy of Arts & Letters,Julia Ward Howe,0,3
4689,2005-01-13,,Jeopardy,"(6, 3)",4-LETTER WORDS,23,"(600,)",False,The core of your tooth; we hope the school bully doesn't beat you to a bloody one,pulp,1,0
4689,2005-01-13,,Jeopardy,"(1, 4)",WORLD HISTORY,4,"(800,)",False,"In 1969 West Irians voted to remain a part of this nation, & the U.N. recognized its control of Irian Jaya",Indonesia,1,0
4689,2005-01-13,,Jeopardy,"(2, 4)",SONG STANDARDS,14,"(800,)",False,"It's the title line that follows ""Kiss me once, then kiss me twice, then kiss me once again""","""It\'s Been A Long, Long Time""",0,3
4689,2005-01-13,,Jeopardy,"(3, 4)",FOOD-O & DRINK-O,29,"(800,)",False,"The taste of this tropical fruit has been described as a mix of peach & pineapple, only sweeter",Mango,1,0
4689,2005-01-13,,Jeopardy,"(4, 4)",LEGAL LINGO,9,"(800,)",False,This district of a bailiff might be your area of expertise,bailiwick,1,0
4689,2005-01-13,,Jeopardy,"(5, 4)","WRITE ON, GIRL!",19,"(800,)",False,"Kit Carson turns up in her 1927 novel ""Death Comes for the Archbishop""",Willa Cather,1,0
4689,2005-01-13,,Jeopardy,"(6, 4)",4-LETTER WORDS,24,"(800,)",False,The upper floor of a warehouse converted to residential or studio use,loft,1,0
4689,2005-01-13,,Jeopardy,"(1, 5)",WORLD HISTORY,5,"(1000,)",False,"The last of Henry VIII's wives to be beheaded, she was accused of adultery & 2 of her lovers were beheaded as well",Catherine Howard,0,3
4689,2005-01-13,,Jeopardy,"(2, 5)",SONG STANDARDS,15,"(1000,)",False,"""When somebody loves you, it's no good unless he loves you"" this much","""All The Way""",0,3
4689,2005-01-13,,Jeopardy,"(3, 5)",FOOD-O & DRINK-O,30,"(1000,)",False,Yukon Gold is a type of this,potato,1,0
4689,2005-01-13,,Jeopardy,"(4, 5)",LEGAL LINGO,10,"(1000,)",False,"This word for all your personal property shares its roots with ""cattle""",chattel,1,0
