epNum,airDate,extra_info,round_name,coord,category,order,value,daily_double,question,answer,correctAttempts,wrongAttempts
7444,2017-01-12,,Jeopardy,"(1, 1)",WHAT COLOR IS THE DRESS?,6,"(200,)",False,Lovely shades of orange & yellow on a girl from Rajasthan Province in this country,India,1,0
7444,2017-01-12,,Jeopardy,"(2, 1)",KEYBOARD CAT,11,"(200,)",False,"In 2016 at the old Tower Records, he shut down the Sunset Strip with a free show including hits like ""Tiny Dancer""",Elton John,1,0
7444,2017-01-12,,Jeopardy,"(3, 1)",YAS QUEEN,12,"(200,)",False,"In 1789 angry Parisians moved this queen to a new address/prison, the Tuileries Palace; things would get worse",Marie Antoinette,1,0
7444,2017-01-12,,Jeopardy,"(4, 1)",DAD BOD,26,"(200,)",False,"For the movie ""Southpaw"", Jake Gyllenhaal's day included 1,000 sit-ups & 100 this-ups; most dads should aim for 5",pull-ups,1,2
7444,2017-01-12,,Jeopardy,"(5, 1)",SQUAD GOALS,21,"(200,)",False,"All get onstage together in ""Gotter-dammerung"", the last opera in this cycle",the Ring Cycle,1,0
7444,2017-01-12,,Jeopardy,"(6, 1)","""ME""MES",1,"(200,)",False,It's very literally a cat-ty remark,a meow,1,0
7444,2017-01-12,,Jeopardy,"(1, 2)",WHAT COLOR IS THE DRESS?,7,"(400,)",False,"Blue, definitely blue on the woman in this large South African city that claims Soweto & Alexandra as townships",Johannesburg,1,1
7444,2017-01-12,,Jeopardy,"(2, 2)",KEYBOARD CAT,13,"(400,)",False,"This jazzy Miss Jones with the Grammy-winning ""Come Away with Me"" returns to the keys on the 2016 album ""Day Breaks""",Norah Jones,1,0
7444,2017-01-12,,Jeopardy,"(3, 2)",YAS QUEEN,17,"(400,)",False,"The last of the Hanover Dynasty, she was around long enough to have an entire ""Age"" named for her",Victoria,1,0
7444,2017-01-12,,Jeopardy,"(4, 2)",DAD BOD,27,"(400,)",False,"Dads benefit from the type of exercise called ""low"" this, sometimes defined as keeping one foot on the floor",impact,1,0
7444,2017-01-12,,Jeopardy,"(5, 2)",SQUAD GOALS,22,"(400,)",False,Meet you at Sea-Tac to drive to this tallest mountain in the Cascades; we'll summit together or not at all,Mount Rainier,0,3
7444,2017-01-12,,Jeopardy,"(6, 2)","""ME""MES",2,"(400,)",False,"From the German for ""to measure"", it means ""to allot"" or ""to dole""",to mete,1,0
7444,2017-01-12,,Jeopardy,"(1, 3)",WHAT COLOR IS THE DRESS?,8,"(600,)",False,She's wearing a multicolored dress & taking a break from her samba on this Rio de Janeiro beach of song,Ipanema,1,1
7444,2017-01-12,,Jeopardy,"(2, 3)",KEYBOARD CAT,14,"(600,)",False,He's the British group leader & keyboard player seen here,Chris Martin,1,0
7444,2017-01-12,,Jeopardy,"(3, 3)",YAS QUEEN,18,"(600,)",False,"Who do you think you are, this royal who visited King Solomon's court at the head of a camel caravan in the Bible?",the Queen of Sheba,1,0
7444,2017-01-12,,Jeopardy,"(4, 3)",DAD BOD,28,"(600,)",False,Dads learn over & over again that it's the term for the number of times you do an exercise within a set,reps (repetitions),1,0
7444,2017-01-12,,Jeopardy,"(5, 3)",SQUAD GOALS,23,"(600,)",False,Boilermakers unite!  We're going to raise the money for this university's new lab,Purdue,1,0
7444,2017-01-12,,Jeopardy,"(6, 3)","""ME""MES",3,"(600,)",False,"It can precede ""deviation"", ""value"" or ""Mr. Mustard""",mean,1,0
7444,2017-01-12,,Jeopardy,"(1, 4)",WHAT COLOR IS THE DRESS?,9,"(800,)",False,"In white at a Swedish festival is a girl in the traditional dress of the Sami, also known as these people",the Lapps,0,3
7444,2017-01-12,,Jeopardy,"(2, 4)",KEYBOARD CAT,15,"(800,)",False,"His video for ""When I Was Your Man"" is pretty much just this man, singing & playing his piano, the song's sole instrument",Bruno Mars,1,0
7444,2017-01-12,,Jeopardy,"(3, 4)",YAS QUEEN,19,"(800,)",False,"The name of this Egyptian queen of the 1300s B.C. translates as ""a beautiful woman has come""",Nefertiti,1,0
7444,2017-01-12,,Jeopardy,"(4, 4)",DAD BOD,29,"(800,)",False,"Working out helps dad raise his ""good"" cholesterol, aka HDL or high density this",lipoprotein,0,3
7444,2017-01-12,,Jeopardy,"(5, 4)",SQUAD GOALS,24,"(800,)",False,"With milk handy, eat the remaining these on our list, like the Carolina reaper & the Trinidad moruga scorpion",hot peppers,1,0
7444,2017-01-12,,Jeopardy,"(6, 4)","""ME""MES",4,"(800,)",False,"It's Latin for ""my fault""",mea culpa,1,0
7444,2017-01-12,,Jeopardy,"(1, 5)",WHAT COLOR IS THE DRESS?,10,"(500,)",True,"A lovely shade of green worn by a girl of this ""M"" group of Kenya & Tanzania",the Maasai,0,1
7444,2017-01-12,,Jeopardy,"(2, 5)",KEYBOARD CAT,16,"(1000,)",False,"When his 1963 album ""The 12 Year Old Genius"" hit No. 1, he was still ""Little""",Stevie Wonder,1,1
7444,2017-01-12,,Jeopardy,"(3, 5)",YAS QUEEN,20,"(1000,)",False,"A 16th century queen of Castile was known as Juana La Loca, which translates to this in English",Joan the Mad (or Crazy),1,0
7444,2017-01-12,,Jeopardy,"(5, 5)",SQUAD GOALS,25,"(1000,)",False,"We must read all 14 books in the Robert Jordan fantasy series known as the ""Wheel of"" this; let's get crackin'",Time,0,3
7444,2017-01-12,,Jeopardy,"(6, 5)","""ME""MES",5,"(1000,)",False,"This adjective means coming from the atmosphere & can describe a career's sudden ""rise""",meteoric,1,0
7444,2017-01-12,,Double Jeopardy,"(1, 1)",U.S. PLACES,11,"(400,)",False,The colors of this national park's Grand Prismatic Spring are caused by bacteria that thrive at varying temperatures,Yellowstone,1,0
7444,2017-01-12,,Double Jeopardy,"(2, 1)",PARTS OF THE ORGAN,13,"(400,)",False,The hepatic artery,the liver,1,0
7444,2017-01-12,,Double Jeopardy,"(3, 1)",YOU'RE THE MAN!,23,"(400,)",False,"This ""King"" of singers, ""The Man with the Velvet Voice"", had a hit with ""Unforgettable"" & that's what he was",Nat King Cole,1,0
7444,2017-01-12,,Double Jeopardy,"(4, 1)",SPEAK OF THE DICKENS,6,"(400,)",False,"In ""A Christmas Carol"", this man's ghost tells Scrooge, ""I wear the chain I forged in life.  I made it link by link""",(Jacob) Marley,1,0
7444,2017-01-12,,Double Jeopardy,"(5, 1)",BEASTLY WORDS & PHRASES,16,"(400,)",False,"When it comes to paying, you this animal ""up""; when it comes to hair, it's quite a ""tail""",pony,1,0
7444,2017-01-12,,Double Jeopardy,"(6, 1)","POP CULTURE ""VICE""",1,"(400,)",False,Don Johnson & Colin Farrell hit the Sonny side of the street in projects both called this,Miami Vice,1,0
7444,2017-01-12,,Double Jeopardy,"(1, 2)",U.S. PLACES,12,"(800,)",False,"Visitors to this Honolulu palace are shown an introductory video titled ""A King's Noble Vision""",the ʻIolani Palace,0,3
7444,2017-01-12,,Double Jeopardy,"(2, 2)",PARTS OF THE ORGAN,14,"(800,)",False,The intermediate bronchus,the lungs,1,1
7444,2017-01-12,,Double Jeopardy,"(3, 2)",YOU'RE THE MAN!,24,"(800,)",False,"British engineer & gambler Joseph Jaggers was ""The Man Who Broke the Bank at"" this casino",Monte Carlo,1,0
7444,2017-01-12,,Double Jeopardy,"(4, 2)",SPEAK OF THE DICKENS,7,"(800,)",False,"Philip Pirrip is raised by his sister & her husband, Joe Gargery, in this classic",Great Expectations,1,0
7444,2017-01-12,,Double Jeopardy,"(5, 2)",BEASTLY WORDS & PHRASES,17,"(800,)",False,"The Beastie Boys could tell you ""brass"" this animal refers to weather that's really cold",brass monkey,0,3
7444,2017-01-12,,Double Jeopardy,"(6, 2)","POP CULTURE ""VICE""",2,"(800,)",False,"Ray Liotta, Burt Reynolds, Debbie Harry & Dennis Hopper were just some of the voice talent in this video game, ""GTA: VC""",Grand Theft Auto: Vice City,0,3
7444,2017-01-12,,Double Jeopardy,"(1, 3)",U.S. PLACES,28,"(1200,)",False,The U.S. flag flies 24 hours a day over Mount Moriah Cemetery in this South Dakota town,Deadwood,0,3
