epNum,airDate,extra_info,round_name,coord,category,order,value,daily_double,question,answer,correctAttempts,wrongAttempts
4221,2002-12-30,,Jeopardy,"(1, 1)",THE SMALLEST IN AREA,9,"(200,)",False,"Luxembourg,Andorra,Monaco",Monaco,1,0
4221,2002-12-30,,Jeopardy,"(2, 1)",I SHOT THE SHARIF,8,"(200,)",False,David Lean gave Omar Sharif a big-screen break when he shot this epic starring Peter O'Toole,Lawrence of Arabia,1,0
4221,2002-12-30,,Jeopardy,"(3, 1)",VICTIMS,6,"(200,)",False,In 1978 defector Georgi Markov was fatally stabbed in London with a poison-tipped one of these,umbrella,0,3
4221,2002-12-30,,Jeopardy,"(4, 1)",ALLOYS,26,"(200,)",False,An alloy called babbitt metal is used to line bearings & bushings to reduce this,friction,1,0
4221,2002-12-30,,Jeopardy,"(5, 1)",COFFEE BRANDS,15,"(200,)",False,"""Fill it to the Rim with"" this",Brim,1,0
4221,2002-12-30,,Jeopardy,"(6, 1)",WORDS FROM 2 LETTERS,1,"(200,)",False,"Jennifer Aniston won one in September 2002; her husband Brad was nominated, but didn't win",M-E/Emmy,1,0
4221,2002-12-30,,Jeopardy,"(1, 2)",THE SMALLEST IN AREA,11,"(400,)",False,"Brazil,Bolivia,Guyana",Guyana,1,0
4221,2002-12-30,,Jeopardy,"(2, 2)",I SHOT THE SHARIF,22,"(400,)",False,Omar made a Russian house call in this classic shot by David Lean,Doctor Zhivago,1,0
4221,2002-12-30,,Jeopardy,"(3, 2)",VICTIMS,7,"(400,)",False,This governor was seriously wounded in the JFK assassination,John Connally,1,0
4221,2002-12-30,,Jeopardy,"(4, 2)",ALLOYS,27,"(400,)",False,Simple carbon steels are just a little carbon & manganese & a lot of this,iron,1,0
4221,2002-12-30,,Jeopardy,"(5, 2)",COFFEE BRANDS,16,"(400,)",False,"In TV ads, unwitting coffee drinkers found their fresh brew had been replaced by this brand's crystals",Folgers,1,0
4221,2002-12-30,,Jeopardy,"(6, 2)",WORDS FROM 2 LETTERS,2,"(400,)",False,I can name this Native American dwelling in 2 letters,T-P/tepee,1,0
4221,2002-12-30,,Jeopardy,"(1, 3)",THE SMALLEST IN AREA,12,"(600,)",False,"The Czech Republic,Slovakia,Slovenia",Slovenia,1,0
4221,2002-12-30,,Jeopardy,"(2, 3)",I SHOT THE SHARIF,23,"(600,)",False,"Director Richard Fleischer shot Omar getting shot as ""Che!"", with Jack Palance as this Cuban leader",Fidel Castro,1,1
4221,2002-12-30,,Jeopardy,"(3, 3)",VICTIMS,10,"(600,)",False,The last name of this family is often paired with Tate to identify the Manson family killings of 1969,LaBianca,0,3
4221,2002-12-30,,Jeopardy,"(4, 3)",ALLOYS,28,"(600,)",False,"For this alloy, mix your zinc & copper in a crucible & work with your ingots after they cool",brass,0,3
4221,2002-12-30,,Jeopardy,"(5, 3)",COFFEE BRANDS,17,"(600,)",False,"In 1892 Joel Cheek developed a blend of coffee for a Nashville hotel, hence this coffee's name",Maxwell House,0,3
4221,2002-12-30,,Jeopardy,"(6, 3)",WORDS FROM 2 LETTERS,3,"(600,)",False,"In 1978 Jackson Browne was ""Running on"" these 2 letters",M-T/empty,1,0
4221,2002-12-30,,Jeopardy,"(1, 4)",THE SMALLEST IN AREA,13,"(800,)",False,"Haiti,the Dominican Republic,Cuba",Haiti,1,0
