epNum,airDate,extra_info,round_name,coord,category,order,value,daily_double,question,answer,correctAttempts,wrongAttempts
984,1988-12-08,Mark McDermott game 2.,Jeopardy,"(1, 1)",PREHISTORIC TIMES,9,"(100,)",False,"The name of this fierce dinosaur means ""tyrant lizard king""",Tyrannosaurus rex,1,0
984,1988-12-08,Mark McDermott game 2.,Jeopardy,"(2, 1)",MAGAZINES,1,"(100,)",False,"Founded in 1937 to compete with ""Life"", it died in 1971, was revived & died again in 1979",Look,1,0
984,1988-12-08,Mark McDermott game 2.,Jeopardy,"(3, 1)",POT LUCK,16,"(100,)",False,"The Random House Dictionary defines ""bottoms"" as the trousers of these",pajamas,1,0
984,1988-12-08,Mark McDermott game 2.,Jeopardy,"(4, 1)",THE QUEEN'S ENGLISH,17,"(100,)",False,"Of knickers, knackered or knockers, British slang for tired out",knackered,1,0
984,1988-12-08,Mark McDermott game 2.,Jeopardy,"(5, 1)",MOVIE PRINCES,4,"(100,)",False,"R. Chamberlain was charming as the prince in ""The Slipper & the Rose"", a movie based on this","""Cinderella""",1,0
984,1988-12-08,Mark McDermott game 2.,Jeopardy,"(6, 1)",MARY ELLEN SAYS,26,"(100,)",False,"Ladies: test the shade of these by pulling them over the inside of your forearm, not just the back of your hand",hosiery,1,0
984,1988-12-08,Mark McDermott game 2.,Jeopardy,"(1, 2)",PREHISTORIC TIMES,12,"(200,)",False,"Scientific studies indicate that these ""great"" animals are man's closest living relatives",the great apes,1,0
984,1988-12-08,Mark McDermott game 2.,Jeopardy,"(2, 2)",MAGAZINES,2,"(200,)",False,Horse & Hound is a weekly equestrian magazine published in this country,Great Britain (England),1,0
984,1988-12-08,Mark McDermott game 2.,Jeopardy,"(3, 2)",POT LUCK,22,"(200,)",False,"Former 1930s ""Dead End Kid"" Richard Selzer now puts out a yearly worst-dressed list under this name",Mr. Blackwell,1,0
984,1988-12-08,Mark McDermott game 2.,Jeopardy,"(4, 2)",THE QUEEN'S ENGLISH,18,"(200,)",False,"Of knickers, knackered or knockers, British slang for ladies' underwear",knickers,1,0
